VBELN,FKDAT,MATNR,KUNNR,FKIMG,NETWR,WAVWR,VKBUR,INCO1
90055228,25-05-2025,PRD-25,CLI-1782,35,2381887.59,1128001.36,CC-101,RETAIL
90029796,26-07-2022,PRD-16 ,CLI-1036,238,2009258.08,913283.49,CC-202 ,HORECA 
90035999,2021/11/23,PRD-19,CLI-1379,234,3290947.51,1191967.25,CC-202,RETAIL
90056727,2024/02/11, prd-26 ,CLI-1213,233,17043962.82,6500747.47, cc-101 , retail 
90069971,2025/09/14, prd-34 ,CLI-1769,132,34036325.36,15300894.11, cc-202 , horeca 
90023462,27/04/2022,PRD-13,CLI-1265,233,2641818.55,988502.37,CC-202,DIST
90050039,2021/11/22, prd-25 ,CLI-1894,201,915373.62,442936.67, cc-202 , dist 
90061813,2023-07-19,PRD-29,CLI-1076,242,3608797.17,1900691.48,CC-101,HORECA
90061910,18/08/2023,PRD-29,CLI-1991,63,1142023.27,548645.68,CC-202,RETAIL
90047394,20/10/2022,PRD-24,CLI-1309,81,1374313.4,538731.21,CC-202,RETAIL
90054930,14/02/2025,PRD-25,CLI-1316,242,14748153.39,7540412.52,CC-202,HORECA
90002384,21-10-2022,PRD-01,CLI-1415,22,222639.45,105951.19,CC-202,HORECA
90047976,03-04-2024,PRD-24,CLI-1433,180,1237927.61,6691032.92,CC-203,FOB
90067746,22/01/2022,prd-34,CLI-1108,22,366975.55,165273.25,cc-202,horeca
90034827,2023/09/07,PRD-18 ,CLI-1593,102,2962998.71,1369521.58,CC-202 ,HORECA 
90043712,08-11-2022,PRD-23,CLI-1927,251,123552.56,1089022.28,CC-203,FOB
90069908,12-08-2025,PRD-34,CLI-1189,211,49719012.71,24263958.35,CC-202,DIST
90014567,2022/04/02,prd-07,CLI-1291,52,55451.57,287755.02,cc-203,fob
90054199,2024/08/07,PRD-25,CLI-1078,184,677830.92,4755020.74,CC-203,FOB
90042011,2021/04/02,PRD-23,CLI-1905,168,702236.38,310424.36,CC-202,HORECA
90019639,2023/09/11,PRD-11,CLI-1633,137,13316494.79,3930201.36,CC-101,DIST
90018380,05-10-2025,PRD-09,CLI-1020,173,897183.55,8043023.26,CC-203,FOB
90024740,08-04-2022,PRD-14,CLI-1622,103,740404.34,347490.46,CC-101,RETAIL
90065838,03/11/2024,PRD-31,CLI-1352,121,900374.56,6840180.57,CC-203,FOB
90042079,2021/05/12,PRD-23,CLI-1670,131,546098.96,253007.41,CC-202,HORECA
90062592,16-06-2024,PRD-29,CLI-1849,91,5086928.73,2467904.61,CC-202,HORECA
90003386,23/03/2024,PRD-01,CLI-1539,35,91506.06,879250.03,CC-203,FOB
90043247,2022/07/20,PRD-23,CLI-1024,189,1417064.53,636608.75,CC-101,RETAIL
90031524,13-05-2024,PRD-16,CLI-1274,229,13027271.8,6590845.68,CC-101,RETAIL
90024439,2021/10/15,PRD-14,CLI-1071,132,723380.2,338458.6,CC-101,RETAIL
90006125,2025-07-06,prd-02,CLI-1594,108,18517047.45,7343462.55,cc-101,horeca
90041408,02-04-2023,PRD-22,CLI-1748,35,891798.09,355019.49,CC-202,DIST
90074880,18-06-2022,PRD-36 ,CLI-1052,182,3681516.28,1580562.5,CC-101 ,RETAIL 
90049581,2021-08-05,prd-25,CLI-1489,145,616700.87,270849.35,cc-101,retail
90073595,2021/05/14,PRD-36,CLI-1707,226,2766073.55,1135787.17,CC-101,DIST
90043202,27/06/2022,PRD-23,CLI-1397,93,655515.63,304751.75,CC-101,RETAIL
90029723,2022/06/10,PRD-16,CLI-1659,55,29966.2,198369.13,CC-203,FOB
90029003,2021/08/18,PRD-16 ,CLI-1123,112,539231.53,261460.43,CC-202 ,DIST 
90045351,2024/08/02,PRD-23,CLI-1568,76,4182296.14,2083281.8,CC-101,RETAIL
90040315,2025/01/17, prd-21 ,CLI-1398,152,11006143.3,5219825.15, cc-101 , retail 
90026140,20-07-2024,PRD-14,CLI-1330,230,13384846.83,7370078.28,CC-101,RETAIL
90075571,2023/01/23,PRD-36,CLI-1303,36,986789.31,476416.69,CC-202,DIST
90059341,2025-02-10,PRD-28,CLI-1735,177,32451446.34,13075398.59,CC-202,DIST
90070189,2021-02-12,prd-35,CLI-1634,39,445482.89,197953.62,cc-202,retail
90055354,15/06/2025,PRD-25 ,CLI-1580,171,11825160.62,5940214.34,CC-202 ,HORECA 
90029323,2021/12/03,prd-16,CLI-1918,39,220934.0,103082.12,cc-202,retail
90075309,2022-10-15,PRD-36 ,CLI-1052,30,807949.74,338018.98,CC-101 ,RETAIL 
90069470,21/12/2024,PRD-34,CLI-1173,87,18736208.71,8166682.2,CC-101,HORECA
90078299,2025/06/26,PRD-36 ,CLI-1501,257,52300176.72,24728109.49,CC-101 ,RETAIL 
90067898,24/04/2022,PRD-34,CLI-1429,146,2934637.67,1292433.67,CC-101,HORECA
90059040,22-02-2024,PRD-28,CLI-1340,169,18241123.98,7111842.95,CC-101,DIST
90045860,23-03-2025,PRD-23,CLI-1314,232,16281725.59,8010415.07,CC-202,DIST
90018500,19-02-2021,PRD-10,CLI-1508,190,1540274.64,594653.51,CC-101,RETAIL
90009104,11-09-2024,PRD-04,CLI-1063,221,31809953.73,14781074.53,CC-202,RETAIL
90077140,26-06-2024,prd-36,CLI-1435,169,25273140.41,11463283.35,cc-101,retail
90013238,02/06/2024,PRD-06,CLI-1100,177,12384655.46,5789393.81,CC-101,HORECA
90061988,24-09-2023,PRD-29,CLI-1540,179,3491894.2,1712388.38,CC-202,RETAIL
90055508,14-07-2025,PRD-25,CLI-1450,233,1336498.23,7875350.68,CC-203,FOB
90075547,2022/12/18,PRD-36,CLI-1909,168,4461592.16,2154439.78,CC-202,RETAIL
90036061,2022-02-07,PRD-19,CLI-1625,172,183327.03,1073794.41,CC-203,FOB
90037474,16/06/2021,PRD-21,CLI-1590,44,196325.49,90968.43,CC-202,DIST
90053844,24-06-2024,prd-25,CLI-1250,222,10651967.22,5227708.51,cc-101,horeca
90061220,19-10-2022,PRD-29,CLI-1308,83,760674.38,352952.27,CC-202,DIST
90013726,10/02/2025,PRD-06,CLI-1187,78,6615549.12,3203586.21,CC-101,RETAIL
90022636,08-01-2025,PRD-12,CLI-1595,117,7211983.57,3541240.21,CC-202,HORECA
90071954,15/01/2024,PRD-35,CLI-1405,193,23481112.09,9961108.2,CC-101,DIST
90040928,07-10-2025,PRD-21,CLI-1067,75,6381043.74,3100845.65,CC-101,DIST
90070000,18-10-2025,prd-34,CLI-1997,239,457299.54,29173038.08,cc-203,fob
90004660,14-12-2025,PRD-01,CLI-1158,210,19925631.32,10043532.06,CC-101,RETAIL
90034030,13/10/2021,PRD-18,CLI-1948,67,26760.04,213730.28,CC-203,FOB
90050015,2021/11/26,prd-25,CLI-1066,67,318546.52,141302.53,cc-202,dist
90055495,2025/07/15, prd-25 ,CLI-1798,29,1952369.71,991446.16, cc-202 , dist 
90003984,23-12-2024,PRD-01,CLI-1593,140,9754937.96,5265267.91,CC-101,RETAIL
90065061,2022-01-17,PRD-31,CLI-1865,64,804476.17,302725.72,CC-202,RETAIL
90060726,14/04/2022,PRD-29,CLI-1376,221,1436978.44,694849.35,CC-202,DIST
90068730,26/08/2023,PRD-34,CLI-1160,69,3837568.17,1723623.28,CC-202,DIST
90045886,23/03/2025,PRD-23,CLI-1519,235,16847413.84,8009436.65,CC-101,HORECA
90070263,2021/04/07,PRD-35,CLI-1612,25,322345.83,134413.78,CC-202,DIST
90050961,2022-07-05,PRD-25,CLI-1124,177,1204116.85,566741.57,CC-101,HORECA
90029253,2021-11-23,prd-16,CLI-1273,102,33266.67,271313.44,cc-203,fob
90073430,14/04/2021,prd-36,CLI-1583,65,728488.79,316853.74,cc-101,horeca
90012177,2022-12-18, prd-06 ,CLI-1253,60,695084.17,354630.75, cc-101 , retail 
90052722,03/09/2023,PRD-25,CLI-1842,146,223208.21,1241552.51,CC-203,FOB
90073559,2021/05/22,PRD-36,CLI-1378,25,302877.37,128505.43,CC-202,RETAIL
90035861,2021-06-13,prd-19,CLI-1601,148,1680406.52,660010.3,cc-202,dist
90044000,18-04-2023, prd-23 ,CLI-1357,166,2222475.02,1007009.68, cc-202 , dist 
90020257,2021-09-10,PRD-12,CLI-1498,259,1111705.94,528957.98,CC-202,HORECA
90035141,2024-07-08,PRD-18,CLI-1940,21,1653338.34,828722.89,CC-202,HORECA
90027174,07/07/2021,prd-15,CLI-1202,166,124577.19,619771.22,cc-203,fob
90007212,22-12-2021,PRD-04,CLI-1935,164,1964152.16,917016.83,CC-101,RETAIL
90031893,2024-10-06,PRD-16,CLI-1990,35,109532.5,1187318.07,CC-203,FOB
90044063,2023/05/18,PRD-23,CLI-1381,194,2711480.87,1270756.7,CC-202,RETAIL
90022435,2024/10/22,prd-12,CLI-1198,191,10644490.17,5560529.23,cc-202,dist
90032762,14/10/2025,PRD-16,CLI-1630,121,11150051.17,5269993.43,CC-202,HORECA
90052518,26/07/2023,PRD-25,CLI-1468,129,1861598.53,865607.96,CC-101,HORECA
90072630,03/02/2025,PRD-35,CLI-1067,48,10086011.76,4717115.0,CC-101,RETAIL
90032534,16/07/2025,PRD-16,CLI-1110,142,12286554.41,5736715.0,CC-202,HORECA
90043024,25-04-2022,PRD-23,CLI-1245,97,616928.37,276927.01,CC-202,DIST
90054274,02/09/2024, prd-25 ,CLI-1928,122,6751667.69,3256303.35, cc-101 , dist 
90011767,2022/06/17,prd-06,CLI-1693,254,2196966.4,1041790.78,cc-202,horeca
90050259,2022/01/23, prd-25 ,CLI-1281,44,222281.64,100529.05, cc-101 , retail 
90045163,2024/06/27,PRD-23,CLI-1308,135,7167124.47,3515615.96,CC-101,DIST
90072813,2025-06-24,PRD-35 ,CLI-1719,49,10575358.24,5326905.27,CC-202 ,HORECA 
90035937,2021-08-16, prd-19 ,CLI-1556,69,49104.77,316551.21, cc-203 , fob 
90051097,2022-08-15,PRD-25,CLI-1896,234,1621714.82,782063.26,CC-202,DIST
90050609,2022-04-08,PRD-25 ,CLI-1810,255,1469562.98,688739.23,CC-101 ,HORECA 
90076989,2024-04-11, prd-36 ,CLI-1278,238,33823220.08,15405042.9, cc-202 , dist 
90025927,2024/03/12, prd-14 ,CLI-1877,137,7290285.84,3469943.88, cc-101 , retail 
90063503,2025/07/04, prd-29 ,CLI-1638,124,9641555.99,4768643.27, cc-202 , horeca 
90050580,10-04-2022,PRD-25,CLI-1226,76,421415.18,205204.36,CC-101,DIST
90072760,09-05-2025,PRD-35,CLI-1989,138,30340904.52,14954107.53,CC-202,DIST
90056459,2022/03/21,PRD-26 ,CLI-1121,63,618150.16,237478.07,CC-202 ,RETAIL 
90003520,14-06-2024, prd-01 ,CLI-1615,114,7037036.52,3426965.84, cc-202 , retail 
90022278,19/08/2024,PRD-12,CLI-1227,196,10161060.3,5305752.34,CC-202,RETAIL
90009510,01/05/2025,PRD-04,CLI-1907,192,32011458.08,15558418.74,CC-202,RETAIL
90038304,09-07-2022,prd-21,CLI-1504,249,1750778.04,962446.33,cc-202,dist
90038937,2023-05-11,PRD-21,CLI-1653,148,2077173.46,1034383.47,CC-202,RETAIL
90051993,2023-03-20,PRD-25,CLI-1766,200,2139661.45,1027861.32,CC-202,RETAIL
90034961,2024-01-24,PRD-18,CLI-1434,140,7152984.64,3637139.49,CC-101,DIST
90032793,2025-10-21,PRD-16,CLI-1068,23,2015178.49,968263.29,CC-101,HORECA
90069286,20/08/2024,prd-34,CLI-1853,54,68928.98,4408095.07,cc-203,fob
90028249,2025-04-17,PRD-15 ,CLI-1039,250,40435046.69,15917833.11,CC-101 ,RETAIL 
90074828,07-06-2022,PRD-36 ,CLI-1935,140,2801620.18,1257810.08,CC-202 ,HORECA 
90007544,11-06-2022,PRD-04,CLI-1885,136,2151900.9,1033707.42,CC-101,DIST
90042773,2021-12-05,PRD-23,CLI-1530,137,692746.05,327536.95,CC-101,RETAIL
90038261,2022-06-20,PRD-21,CLI-1831,206,1456772.45,713302.57,CC-202,DIST
90052951,2023/10/27,PRD-25,CLI-1314,176,3653487.74,1635770.2,CC-101,RETAIL
90072573,2025-01-11,PRD-35,CLI-1964,56,12551505.31,5337645.35,CC-101,RETAIL
90026912,06-10-2025,PRD-14,CLI-1097,61,5730467.55,2789969.0,CC-202,HORECA
90041682,15/04/2025,PRD-22,CLI-1029,57,8494317.87,3285774.16,CC-202,DIST
90017428,17-04-2024,PRD-09,CLI-1862,139,7365639.65,3799426.37,CC-202,RETAIL
90063172,03-02-2025,PRD-29,CLI-1346,254,17055369.36,8438579.59,CC-202,HORECA
90067093,2025-09-21,PRD-33 ,CLI-1007,228,40795409.52,16566007.69,CC-101 ,HORECA 
90048016,02-05-2024,PRD-24,CLI-1242,74,474877.88,2864531.21,CC-203,FOB
90063151,2025/01/26, prd-29 ,CLI-1729,123,8291056.66,4061077.27, cc-101 , horeca 
90015081,2025-05-12, prd-07 ,CLI-1648,65,11032163.32,4462363.97, cc-202 , dist 
90042551,2021/10/07,PRD-23,CLI-1215,124,571616.66,280984.8,CC-101,RETAIL
90056612,19-05-2023,PRD-26,CLI-1221,107,140846.65,1014836.06,CC-203,FOB
90020062,11/06/2021,prd-12,CLI-1127,137,556675.71,255952.59,cc-202,horeca
90038974,22/05/2023,PRD-21 ,CLI-1927,249,3619398.83,1726963.12,CC-202 ,RETAIL 
90002846,14/06/2023,PRD-01,CLI-1589,161,2594226.49,1239180.34,CC-101,DIST
90020020,16-05-2021, prd-12 ,CLI-1816,158,630733.29,285977.68, cc-202 , retail 
90059958,13/06/2021,PRD-29,CLI-1489,223,991315.46,451774.04,CC-202,HORECA
90010778,27/02/2021,PRD-06,CLI-1933,222,969085.59,462546.06,CC-202,HORECA
90065552,21-10-2023,PRD-31,CLI-1557,39,2017275.26,736626.55,CC-101,HORECA
90006859,2021/06/26,PRD-04,CLI-1633,203,2060831.31,941138.69,CC-202,RETAIL
90066086,07/10/2025,PRD-31,CLI-1971,233,2411239.19,17014771.91,CC-203,FOB
90061710,13/06/2023, prd-29 ,CLI-1351,137,2112749.22,1030641.36, cc-101 , horeca 
90053004,26-11-2023,prd-25,CLI-1232,105,2350496.54,1118237.32,cc-202,dist
90045115,2024/05/06,prd-23,CLI-1323,156,7578754.07,3947115.89,cc-202,horeca
90073865,2021-08-05, prd-36 ,CLI-1636,113,1306089.61,623578.04, cc-101 , horeca 
90063879,2025/11/01,PRD-29,CLI-1374,222,19130714.89,9340428.22,CC-202,RETAIL
90001540,12-09-2021, prd-01 ,CLI-1448,51,269156.21,127416.23, cc-202 , retail 
90078507,2025/08/04, prd-36 ,CLI-1389,68,14548131.26,7080729.15, cc-202 , horeca 
90028672,09-04-2021,prd-16,CLI-1164,181,797996.6,372158.48,cc-202,dist
90021373,2023-04-26, prd-12 ,CLI-1353,36,445523.28,208502.71, cc-101 , horeca 
90052542,08/07/2023,prd-25,CLI-1917,194,2682323.83,1324137.99,cc-202,dist
90063964,05-12-2025,PRD-29,CLI-1434,211,18653593.26,8850416.83,CC-202,RETAIL
90023586,10/05/2023,PRD-13,CLI-1649,251,6129367.37,2458916.62,CC-202,RETAIL
90052228,19-05-2023, prd-25 ,CLI-1757,200,2504061.99,1206925.83, cc-202 , retail 
90049359,2021/07/14,PRD-25,CLI-1319,45,180740.45,84369.49,CC-101,DIST
90018930,04/04/2023,PRD-10,CLI-1647,197,5423139.18,2301286.83,CC-101,HORECA
90060839,2022/06/20,PRD-29,CLI-1973,109,774519.1,370601.33,CC-202,RETAIL
90050855,2022/06/21,prd-25,CLI-1149,129,763339.61,390419.29,cc-202,dist
90008137,2023-05-14,PRD-04,CLI-1464,231,7308703.5,3508998.78,CC-101,RETAIL
90028573,2021-03-11,PRD-16,CLI-1641,89,387864.83,178414.8,CC-101,HORECA
90039069,2023-06-27,PRD-21,CLI-1167,221,3170268.57,1624874.21,CC-202,RETAIL
90035475,2025/05/14, prd-18 ,CLI-1961,119,12672513.57,6207152.89, cc-101 , dist 
90035337,2024-12-23,PRD-18,CLI-1500,68,303275.61,3141212.78,CC-203,FOB
90055191,2025/04/17,PRD-25,CLI-1071,220,14790565.57,7290899.91,CC-101,DIST
90038950,25/05/2023,PRD-21,CLI-1671,134,1862500.12,936711.54,CC-202,RETAIL
90074308,03-12-2021,PRD-36 ,CLI-1911,173,2509829.08,1116871.15,CC-101 ,HORECA 
90033135,2021/11/05,PRD-17,CLI-1740,189,1970117.24,773900.48,CC-101,RETAIL
90024103,2021/04/24,PRD-14,CLI-1326,69,302513.55,142207.12,CC-101,RETAIL
90077966,15/02/2025,prd-36,CLI-1387,224,43673586.26,20410187.33,cc-101,horeca
90012403,2023/05/20,PRD-06,CLI-1431,178,3218786.11,1487562.31,CC-101,RETAIL
90061842,01/07/2023, prd-29 ,CLI-1317,145,2260711.56,1144077.74, cc-202 , horeca 
90044530,09/09/2023,PRD-23,CLI-1742,42,796950.63,405515.21,CC-101,DIST
90002495,2022/12/14,PRD-01,CLI-1964,193,2263092.6,1037173.01,CC-202,HORECA
90067624,02-10-2021,PRD-34,CLI-1500,61,947752.5,397464.92,CC-101,DIST
90011274,26/09/2021,PRD-06,CLI-1749,200,71302.69,551715.88,CC-203,FOB
90073420,19-03-2021,PRD-36,CLI-1886,190,2183674.75,910854.3,CC-202,HORECA
90044358,03/08/2023,PRD-23,CLI-1001,190,3169196.14,1624409.99,CC-202,HORECA
90065563,2023/10/25,PRD-31,CLI-1738,173,8675471.32,3286102.3,CC-101,DIST
90077249,2024-07-18,PRD-36,CLI-1985,124,19029772.36,9090096.67,CC-101,DIST
90008559,2023/11/11,PRD-04,CLI-1992,53,2874877.27,1406237.12,CC-101,HORECA
90002362,16/10/2022,PRD-01,CLI-1222,152,1551679.12,746757.85,CC-101,RETAIL
90039169,2023-08-08,PRD-21 ,CLI-1933,218,3955692.64,1955049.62,CC-202 ,HORECA 
90052921,2023-10-23, prd-25 ,CLI-1547,197,3906891.95,1852223.01, cc-101 , horeca 
90001715,2021/12/26,prd-01,CLI-1216,57,357668.7,160260.66,cc-202,dist
90059654,24/02/2021,prd-29,CLI-1403,143,548898.99,253963.36,cc-101,retail
90040303,2025/01/24,PRD-21,CLI-1481,134,566136.79,4494865.91,CC-203,FOB
90044086,11/05/2023,prd-23,CLI-1842,133,1789866.72,887508.05,cc-101,retail
90029972,08-09-2022,PRD-16,CLI-1927,210,2025971.0,921152.94,CC-101,HORECA
90026337,2024-10-23,PRD-14,CLI-1051,52,3595796.8,1792805.5,CC-202,DIST
90067595,2021/10/12, prd-34 ,CLI-1002,147,2222831.28,960306.9, cc-101 , retail 
90061154,18/09/2022,PRD-29,CLI-1436,118,1029367.41,489628.91,CC-202,HORECA
90031301,2024-02-26,PRD-16,CLI-1555,202,8789957.57,4616081.89,CC-202,DIST
90040982,26/11/2025,PRD-21,CLI-1167,53,4377267.35,2242566.15,CC-101,DIST
90034621,2023-03-21,PRD-18,CLI-1189,166,2843294.59,1350068.44,CC-101,DIST
90042553,2021-10-01,prd-23,CLI-1385,165,743093.37,371615.47,cc-101,retail
90050787,2022/06/02, prd-25 ,CLI-1302,116,725791.48,340194.17, cc-101 , dist 
90009013,2024-08-10,PRD-04,CLI-1573,34,4301275.98,2194306.18,CC-101,RETAIL
90003118,07/10/2023,PRD-01,CLI-1808,135,3257040.24,1573519.38,CC-101,HORECA
90066043,2025/08/03,PRD-31,CLI-1792,107,18702479.57,7423533.28,CC-101,HORECA
90009994,17/12/2025,PRD-04,CLI-1026,145,27957031.03,14003421.96,CC-202,DIST
90030620,18-06-2023,PRD-16,CLI-1693,208,3429474.57,1669866.19,CC-202,RETAIL
90021820,10-11-2023,PRD-12,CLI-1341,186,3963373.07,2036101.41,CC-101,DIST
90004789,2021-04-02,PRD-02,CLI-1836,109,952092.71,358253.41,CC-101,RETAIL
90068821,2023-10-11,PRD-34,CLI-1252,49,3312504.93,1476534.75,CC-202,RETAIL
90046064,18-05-2025,PRD-23,CLI-1228,57,3931013.75,2032177.66,CC-101,HORECA
90016433,2022-08-15,PRD-09,CLI-1062,233,2057686.68,1038743.46,CC-202,DIST
90041895,2021/02/25,prd-23,CLI-1006,150,587040.36,252085.94,cc-101,horeca
90050834,18/06/2022,prd-25,CLI-1206,91,507889.55,261947.92,cc-202,retail
90069504,09-12-2024,PRD-34,CLI-1169,222,44425726.83,20927874.97,CC-202,HORECA
90030162,04/12/2022, prd-16 ,CLI-1206,135,1487455.72,720720.09, cc-101 , dist 
90065928,12-03-2025,PRD-31,CLI-1676,241,43179646.29,15016674.05,CC-202,DIST
90075434,05/11/2022,PRD-36,CLI-1075,126,3284236.76,1554124.91,CC-101,DIST
90018071,2025/05/27,PRD-09,CLI-1700,233,20122795.12,10284205.31,CC-202,RETAIL
90057996,01-04-2025,PRD-27,CLI-1997,226,22601614.0,11214688.29,CC-101,RETAIL
90068648,02-07-2023,PRD-34,CLI-1230,179,8325891.1,3971913.28,CC-202,HORECA
90059170,27/07/2024,PRD-28,CLI-1754,170,1438679.17,9699712.65,CC-203,FOB
90023563,2023/01/10,PRD-13,CLI-1397,128,150927.74,907949.07,CC-203,FOB
90008975,2024/08/18,PRD-04,CLI-1324,25,172428.18,1621061.81,CC-203,FOB
90055104,24-03-2025,prd-25,CLI-1598,177,11279291.64,5631665.47,cc-202,dist
90005112,09-04-2022,PRD-02,CLI-1648,99,1296389.33,508787.74,CC-101,HORECA
90078697,2025-09-09,PRD-36,CLI-1366,148,32395467.44,15565809.93,CC-101,HORECA
90073020,16-10-2025,PRD-35,CLI-1966,50,13064403.98,6081157.77,CC-101,HORECA
90039798,25/05/2024, prd-21 ,CLI-1890,125,341750.17,3332541.4, cc-203 , fob 
90069062,05/04/2024,prd-34,CLI-1694,83,13106135.44,5979392.15,cc-101,horeca
90042637,2021-11-18,prd-23,CLI-1498,223,1000724.39,519555.11,cc-101,dist
90029462,27/02/2022,PRD-16,CLI-1020,52,306824.46,152915.17,CC-202,DIST
90059477,2025-08-18, prd-28 ,CLI-1358,191,2178808.45,15488030.66, cc-203 , fob 
90059302,01/12/2024,PRD-28,CLI-1398,186,1838090.79,12407864.37,CC-203,FOB
90055099,2025/03/03, prd-25 ,CLI-1900,35,174464.83,1107677.14, cc-203 , fob 
90022145,2024-05-17,PRD-12,CLI-1041,64,2935125.86,1492643.34,CC-202,DIST
90035865,2021-06-08,PRD-19,CLI-1362,133,1572389.13,598176.78,CC-101,RETAIL
90044447,2023/09/10,PRD-23 ,CLI-1056,148,2933067.79,1410264.82,CC-202 ,RETAIL 
90037824,15-11-2021,PRD-21,CLI-1139,49,240483.2,120037.37,CC-101,RETAIL
90054308,11-09-2024,PRD-25,CLI-1588,66,3433782.26,1737301.95,CC-202,RETAIL
90026896,13-10-2025,PRD-14,CLI-1555,184,16969484.16,8260505.41,CC-202,RETAIL
90029603,2022/05/18,prd-16,CLI-1190,47,355321.56,161313.45,cc-101,horeca
90069977,2025-09-20,PRD-34,CLI-1139,234,57131791.57,26089946.63,CC-101,HORECA
90073599,2021/05/18,PRD-36,CLI-1124,255,3192081.8,1316681.5,CC-101,DIST
90072190,06/06/2024,PRD-35,CLI-1240,171,31488002.81,13747426.96,CC-101,HORECA
90041763,2025/11/21,PRD-22,CLI-1349,84,812102.1,5504629.79,CC-203,FOB
90027550,19/10/2022,PRD-15,CLI-1822,36,50964.98,273805.61,CC-203,FOB
90073006,20/10/2025,PRD-35,CLI-1922,39,10341497.65,4559031.11,CC-101,DIST
90031257,2024-02-04,PRD-16,CLI-1718,41,1822442.42,891363.84,CC-101,HORECA
90071618,22/07/2023,PRD-35,CLI-1490,88,4278996.07,1994185.53,CC-101,HORECA
90066679,2021/07/05,PRD-33,CLI-1173,150,1481950.25,551093.65,CC-101,RETAIL
90065186,21/07/2022, prd-31 ,CLI-1183,235,4301144.02,1520783.07, cc-101 , retail 
90036697,2024-07-07,PRD-19,CLI-1903,126,18903479.96,7669951.61,CC-202,HORECA
90022959,2025/07/17,PRD-12,CLI-1872,160,11217251.8,5483489.27,CC-202,DIST
90054766,07/12/2024,PRD-25,CLI-1155,180,10785827.91,5341737.2,CC-202,RETAIL
90035012,16-03-2024,PRD-18,CLI-1840,122,7828973.79,3971825.43,CC-101,RETAIL
90052616,27-08-2023,PRD-25,CLI-1270,35,558342.58,268726.66,CC-101,RETAIL
90048775,2021/02/09,PRD-25,CLI-1413,33,100674.13,52810.98,CC-101,DIST
90073141,2025-12-06,PRD-35,CLI-1667,71,17943204.3,8874531.46,CC-101,HORECA
90049092,22-04-2021,PRD-25,CLI-1569,92,337584.91,151749.44,CC-101,DIST
90051691,2022/12/03,PRD-25,CLI-1733,46,428494.22,193376.66,CC-101,RETAIL
90029725,2022-06-07,PRD-16,CLI-1281,204,1597664.65,768527.44,CC-101,RETAIL
90060950,11/07/2022,PRD-29,CLI-1266,209,1536326.96,765937.43,CC-101,HORECA
90010199,2022/05/24,prd-05,CLI-1604,90,141796.89,946330.43,cc-203,fob
90028969,2021-08-21,PRD-16,CLI-1912,43,209316.39,99008.2,CC-202,DIST
90035784,19-02-2021,prd-19,CLI-1037,258,151233.68,1003257.48,cc-203,fob
90030169,2022-12-10,PRD-16,CLI-1495,229,2535355.18,1205253.26,CC-101,HORECA
90038066,05/03/2022,prd-21,CLI-1206,221,1255350.28,647720.73,cc-202,horeca
90043769,2022-12-06, prd-23 ,CLI-1174,130,1198833.02,611259.29, cc-202 , horeca 
90010160,14-02-2022,PRD-05,CLI-1893,84,1925034.66,780999.56,CC-202,RETAIL
90007443,2022/04/17,PRD-04,CLI-1381,161,2319676.36,1114579.95,CC-202,RETAIL
90003778,06/09/2024,PRD-01,CLI-1355,85,5650327.8,2914043.26,CC-202,HORECA
90073208,10-01-2021,PRD-36,CLI-1657,114,1168569.54,499167.38,CC-202,RETAIL
90033191,2022/03/13,PRD-17,CLI-1758,43,522027.73,211253.09,CC-202,RETAIL
90045086,18/05/2024,PRD-23,CLI-1112,244,721630.43,6122942.06,CC-203,FOB
90013772,06-03-2025, prd-06 ,CLI-1309,228,20567685.87,9782361.67, cc-101 , dist 
90059023,2024/01/20,PRD-28,CLI-1744,34,3162026.66,1285669.96,CC-101,HORECA
90031259,2024/02/10,PRD-16,CLI-1085,139,6218862.77,3111739.92,CC-202,RETAIL
90037055,2025/12/17,PRD-19,CLI-1976,31,7137519.27,2843897.45,CC-101,RETAIL
90018179,2025/07/25,prd-09,CLI-1639,76,6462374.42,3332186.26,cc-202,dist
90038773,2023-02-14,prd-21,CLI-1062,20,221467.89,110640.44,cc-101,retail
90067305,2021-05-15,prd-34,CLI-1484,121,1469060.23,710514.23,cc-202,retail
90020294,20/09/2021,PRD-12,CLI-1848,160,689454.49,317845.81,CC-101,DIST
90068143,2022/09/18,PRD-34,CLI-1109,249,6730555.51,2873446.23,CC-101,HORECA
90078469,2025-08-01,PRD-36,CLI-1606,134,29454804.83,13649826.03,CC-202,RETAIL
90059561,2025-11-23,PRD-28,CLI-1118,259,56384049.28,22442708.96,CC-101,DIST
90018061,2025-05-25,PRD-09,CLI-1702,46,3946558.28,1950615.47,CC-202,RETAIL
90001640,08-11-2021,PRD-01,CLI-1784,212,1242899.59,594233.79,CC-202,HORECA
90022091,2024/04/08,PRD-12,CLI-1548,92,4109439.71,2068944.49,CC-101,HORECA
90060062,07/07/2021,PRD-29,CLI-1609,162,720263.4,351083.41,CC-101,RETAIL
90074667,2022/04/14,PRD-36,CLI-1091,254,4313333.76,2053274.51,CC-202,HORECA
90006574,22/09/2025,PRD-03,CLI-1385,72,2718377.23,8484974.11,CC-203,FOB
90051676,06-12-2022,PRD-25,CLI-1961,186,1587372.87,777004.21,CC-202,HORECA
90034409,2022-08-05,PRD-18,CLI-1473,84,932335.1,451256.08,CC-101,RETAIL
