VBELN,FKDAT,MATNR,KUNNR,FKIMG,NETWR,WAVWR,VKBUR,INCO1
90028180,13-01-2025,PRD-34,CLI-1533,194,39678850.74,18655421.96,CC-202,RETAIL
90001812,16-05-2022,PRD-02,CLI-1073,174,2568023.03,988005.64,CC-101,RETAIL
90029356,03-05-2021,PRD-36,CLI-1654,177,2164811.23,915499.57,CC-202,DIST
90003244,05-09-2024,PRD-03,CLI-1343,146,41626521.15,12571529.96,CC-101,HORECA
90002485,2025-08-14,prd-02,CLI-1962,150,2025545.3,9565100.98,cc-203,fob
90020844,21-08-2023,PRD-25,CLI-1992,33,482582.29,260420.02,CC-202,HORECA
90010237,2025-03-09,PRD-11,CLI-1083,38,13074002.56,4037523.53,CC-202,RETAIL
90015309,2024-11-27,prd-18,CLI-1542,77,7395994.01,3468349.91,cc-101,retail
90006856,06-07-2022,PRD-08,CLI-1038,25,859240.29,287019.8,CC-101,RETAIL
90003145,2024-01-12,PRD-03,CLI-1901,56,8840897.17,2921340.13,CC-202,RETAIL
90029458,24/11/2021, prd-36 ,CLI-1743,120,1538300.33,751902.95, cc-202 , retail 
90023837,2021-09-10, prd-30 ,CLI-1213,233,220696.23,796766.46, cc-203 , fob 
90016379,2022/08/26, prd-20 ,CLI-1291,113,267707.26,1574469.39, cc-203 , fob 
90014358,23/12/2022,PRD-17,CLI-1834,51,72569.12,411942.98,CC-203,FOB
90004192,13-01-2021,PRD-05,CLI-1290,234,255788.05,1376692.64,CC-203,FOB
90004955,2025/09/14,PRD-05,CLI-1856,26,9300348.81,3621988.65,CC-101,RETAIL
90026151,2023/10/10,PRD-32,CLI-1406,176,8781262.67,3435834.01,CC-202,DIST
90025195,2024/01/01,PRD-31,CLI-1891,206,17007924.0,6706515.29,CC-101,RETAIL
90001331,2024/01/19, prd-01 ,CLI-1764,42,1701113.8,841818.34, cc-202 , dist 
90029388,08-07-2021,PRD-36,CLI-1538,21,273920.91,114481.09,CC-202,HORECA
90004511,2022/11/24,PRD-05 ,CLI-1523,73,228252.23,1141048.61,CC-203 ,FOB 
90029733,2023-06-25, prd-36 ,CLI-1421,255,11448985.67,4813894.35, cc-101 , retail 
90006612,15-04-2021,PRD-08,CLI-1729,163,426846.22,963391.72,CC-203,FOB
90010054,15/01/2024, prd-11 ,CLI-1344,135,1695834.37,7156722.41, cc-203 , fob 
90016082,13/01/2021, prd-20 ,CLI-1779,78,135234.4,477812.73, cc-203 , fob 
90007875,2022/06/22,prd-09,CLI-1597,212,1716729.21,803590.22,cc-101,retail
90018583,2025/03/08,PRD-22,CLI-1653,206,1535102.31,11330039.23,CC-203,FOB
90022592,14-06-2023,PRD-28,CLI-1091,107,4317223.47,1638049.73,CC-202,RETAIL
90021808,14-11-2025,PRD-26,CLI-1145,233,34235497.22,12990630.02,CC-202,RETAIL
90004952,14-09-2025,PRD-05,CLI-1580,105,36864553.7,14563194.36,CC-101,HORECA
90018473,2024-06-21,prd-22,CLI-1500,157,942593.89,6901123.05,cc-203,fob
90013412,07-01-2025,prd-15,CLI-1322,94,13915062.85,5460323.85,cc-101,horeca
90016890,02/10/2025,PRD-20,CLI-1452,122,57775306.82,18550345.16,CC-202,HORECA
90028675,2022/12/27,PRD-35,CLI-1792,98,2892811.76,1324955.41,CC-101,HORECA
90016440,08-01-2023,PRD-20,CLI-1749,64,3760394.07,1214766.95,CC-101,HORECA
90019900,19-04-2023,PRD-24,CLI-1127,181,239098.61,1727690.89,CC-203,FOB
90025580,08-04-2021,PRD-32,CLI-1475,55,519715.41,189509.24,CC-101,RETAIL
90012950,16/12/2025,prd-14,CLI-1477,146,13993622.17,6999802.9,cc-101,horeca
90015931,2024/12/24,PRD-19,CLI-1883,259,49602764.93,18998126.89,CC-101,RETAIL
90021109,2025-05-20, prd-25 ,CLI-1671,245,16195365.6,8030319.49, cc-202 , retail 
90029992,14-10-2024,PRD-36,CLI-1433,189,32188231.83,15212620.9,CC-101,HORECA
90021425,2022-11-22,PRD-26,CLI-1702,180,2805467.76,1165099.66,CC-101,DIST
90008924,14-07-2022,PRD-10,CLI-1514,225,3862360.44,1425479.88,CC-101,RETAIL
90019844,05-12-2022, prd-24 ,CLI-1757,65,1179947.52,483358.46, cc-202 , dist 
90013903,2024/06/13,PRD-16,CLI-1363,211,12363328.11,6079600.41,CC-101,HORECA
90017934,27/12/2025,prd-21,CLI-1255,101,8816469.4,4293921.83,cc-202,dist
90013845,2023-12-22,PRD-16 ,CLI-1778,236,7847304.82,3765271.41,CC-202 ,RETAIL 
90024887,2022/05/07,PRD-31,CLI-1928,255,274724.09,1419693.31,CC-203,FOB
90015491,2021/04/03,prd-19,CLI-1341,28,309423.85,119095.9,cc-101,dist
90015878,23/07/2024,PRD-19,CLI-1681,121,17882213.95,7853494.05,CC-101,RETAIL
90006582,10/02/2021,PRD-08,CLI-1968,125,2034859.81,704999.11,CC-202,HORECA
90019685,2022-03-16,PRD-24,CLI-1971,234,2564646.53,1035090.0,CC-101,DIST
90021745,2025-06-24,PRD-26,CLI-1855,76,10356815.72,3906861.67,CC-101,RETAIL
90004096,13-06-2025,PRD-04,CLI-1016,197,2300483.79,16803253.53,CC-203,FOB
90013165,2022-11-11,PRD-15,CLI-1065,43,846568.32,338645.07,CC-101,DIST
90027048,16-03-2023,prd-33,CLI-1304,160,4335841.5,1707798.09,cc-202,retail
90010427,2021/07/05,PRD-12,CLI-1487,144,603404.68,280854.51,CC-101,RETAIL
90026731,2021/06/13,PRD-33,CLI-1936,115,1189510.08,419594.26,CC-101,DIST
90026978,13/10/2022,prd-33,CLI-1431,76,1570132.92,587889.91,cc-202,retail
90022654,27/12/2023,PRD-28,CLI-1600,245,1010944.58,7664758.7,CC-203,FOB
90025477,2025-09-04,PRD-31,CLI-1573,86,16230693.89,6288764.13,CC-202,RETAIL
90016495,2023/06/18,PRD-20,CLI-1057,40,3354842.16,1052738.5,CC-202,RETAIL
90018303,2023/04/27,PRD-22,CLI-1248,103,189658.6,1036243.52,CC-203,FOB
90022545,2022-11-11,PRD-28,CLI-1664,119,2775043.97,1127272.35,CC-101,DIST
90010816,21-10-2024,PRD-12 ,CLI-1167,26,90915.52,740543.8,CC-203 ,FOB 
90012853,2025-08-17,PRD-14,CLI-1646,39,3347600.85,1614092.68,CC-202,RETAIL
90029785,2023-09-19,prd-36,CLI-1737,76,4199742.57,1999052.78,cc-101,dist
90003602,26/12/2021,PRD-04,CLI-1902,107,92513.79,582354.54,CC-203,FOB
90014801,2021-05-17,PRD-18,CLI-1087,53,309212.15,149509.7,CC-101,RETAIL
90004634,04/09/2023,prd-05,CLI-1055,122,582708.16,4157774.81,cc-203,fob
90011014,19/02/2021,PRD-13,CLI-1105,159,975679.98,391663.35,CC-101,RETAIL
90026044,17-06-2023,PRD-32,CLI-1413,135,4773365.9,1731362.2,CC-101,RETAIL
90013633,2022-01-13,PRD-16,CLI-1700,161,984361.59,457270.43,CC-202,RETAIL
90016442,03/01/2023,PRD-20,CLI-1642,171,9841385.9,3255950.3,CC-202,RETAIL
90022482,15/04/2022,PRD-28,CLI-1444,28,474828.47,171896.16,CC-101,DIST
90027069,2023-05-18,prd-33,CLI-1995,126,4069194.19,1495995.73,cc-202,dist
90005631,2024/07/23,PRD-06,CLI-1038,175,12536840.24,5820728.1,CC-202,DIST
90027315,2024/08/21,PRD-33,CLI-1531,188,27891432.77,9744245.37,CC-101,HORECA
90022088,13-06-2023, prd-27 ,CLI-1475,250,5080443.6,2543739.47, cc-101 , retail 
90021555,2023/11/19,PRD-26,CLI-1037,130,286519.06,2117248.09,CC-203,FOB
90014737,2025-11-09,PRD-17,CLI-1286,123,1329428.11,8744998.63,CC-203,FOB
90016675,2024/06/27,PRD-20,CLI-1150,216,66534916.49,21366022.65,CC-202,RETAIL
90014132,10-05-2021,PRD-17,CLI-1995,79,702865.8,260586.56,CC-101,DIST
90019273,2025-02-05,PRD-23,CLI-1177,241,15270066.23,8077695.18,CC-101,RETAIL
90028459,2021/10/19,PRD-35,CLI-1128,170,2594240.16,1142979.29,CC-202,HORECA
90006806,10/04/2022,PRD-08,CLI-1371,193,426721.54,1824783.08,CC-203,FOB
90005862,14/08/2025,PRD-06,CLI-1633,152,14276436.79,7203123.96,CC-202,RETAIL
90023505,2024-10-25,PRD-29,CLI-1326,124,7938835.89,3925072.02,CC-202,HORECA
90010626,10/04/2023, prd-12 ,CLI-1194,52,650632.45,284713.59, cc-101 , retail 
90025598,16/06/2021,PRD-32,CLI-1396,188,1846525.05,690281.44,CC-202,HORECA
90002205,2024-04-18,prd-02,CLI-1113,172,1241006.86,7515826.79,cc-203,fob
90015731,2023/04/03,PRD-19,CLI-1621,250,8562293.12,3402726.9,CC-101,RETAIL
90007525,2025-11-07,prd-08,CLI-1356,223,89666617.77,28162984.88,cc-101,horeca
90003674,06/08/2022, prd-04 ,CLI-1141,70,1306576.48,589508.09, cc-202 , horeca 
90023010,26/12/2021,PRD-29 ,CLI-1984,201,1072121.63,500468.69,CC-202 ,DIST 
90016987,2021/07/20,PRD-21,CLI-1076,142,60026.26,315197.15,CC-203,FOB
90008358,07/07/2024,prd-09,CLI-1794,63,4081967.49,1963692.84,cc-202,retail
90010507,2022/04/04,prd-12,CLI-1489,125,748408.39,336300.01,cc-101,horeca
90007632,14-06-2021,PRD-09,CLI-1747,115,599370.34,275564.21,CC-101,HORECA
90015566,17/12/2021,PRD-19,CLI-1803,256,3466473.29,1401083.53,CC-101,HORECA
90026624,13-12-2025,PRD-32 ,CLI-1473,20,4152947.25,1550814.69,CC-101 ,HORECA 
90016770,16/12/2024,PRD-20 ,CLI-1100,169,65923928.37,19737300.19,CC-202 ,RETAIL 
90004248,23-06-2021,PRD-05,CLI-1624,21,379255.81,144456.53,CC-202,RETAIL
90029557,2022-06-19, prd-36 ,CLI-1487,115,2421401.17,1013437.17, cc-202 , dist 
90005391,2023/04/02,PRD-06,CLI-1358,95,1529275.48,731848.5,CC-101,RETAIL
90013259,2023/09/25,PRD-15,CLI-1753,170,394721.73,2855653.03,CC-203,FOB
90023458,26/07/2024,PRD-29,CLI-1615,167,9561850.32,4947798.39,CC-202,DIST
90027926,10/04/2023,PRD-34,CLI-1260,225,9678539.74,4201781.05,CC-202,RETAIL
90001811,2022/05/17,PRD-02,CLI-1988,172,2439022.32,948418.59,CC-101,DIST
90012934,07/11/2025,PRD-14,CLI-1805,37,3225247.97,1719900.11,CC-202,RETAIL
90024170,02/07/2023,PRD-30,CLI-1385,140,318643.74,1670560.08,CC-203,FOB
90011672,02-04-2024,PRD-13,CLI-1192,233,20678939.93,7812765.15,CC-101,DIST
90017254,25/09/2022,PRD-21,CLI-1845,149,1304284.9,637569.83,CC-202,RETAIL
90013396,19-11-2024,PRD-15,CLI-1533,143,20534189.4,7952709.45,CC-202,RETAIL
90030128,21-08-2025,prd-36,CLI-1041,211,44564918.43,21118910.57,cc-101,retail
90018753,2021-05-10,prd-23,CLI-1568,73,318081.12,142615.76,cc-101,horeca
90011861,2025-04-04,PRD-13,CLI-1823,175,23911237.94,9119383.36,CC-101,DIST
90002521,2025-10-18,PRD-02,CLI-1356,188,2382018.54,12963008.41,CC-203,FOB
90029701,2023-03-24,prd-36,CLI-1519,107,3387569.33,1647789.09,cc-101,horeca
90018590,23/04/2025, prd-22 ,CLI-1408,243,2383638.88,13910772.92, cc-203 , fob 
90008239,2024/01/08, prd-09 ,CLI-1742,64,2811999.03,1324179.26, cc-101 , dist 
90003333,2025-03-21, prd-03 ,CLI-1172,107,1856028.43,11050658.15, cc-203 , fob 
90005035,2021/04/14,PRD-06,CLI-1058,196,1016613.56,457117.96,CC-202,RETAIL
90004850,15/01/2025,PRD-05,CLI-1112,25,7603210.61,2808505.8,CC-202,HORECA
90005227,2022/06/25,PRD-06,CLI-1072,83,701296.0,334075.9,CC-101,RETAIL
90010148,24-08-2024,PRD-11,CLI-1299,184,3179559.97,15750632.0,CC-203,FOB
90018244,25-12-2022,PRD-22,CLI-1591,224,302497.61,1757159.4,CC-203,FOB
90019418,05/01/2021,prd-24,CLI-1421,71,459172.19,178580.97,cc-202,dist
90014940,25-03-2022,PRD-18,CLI-1451,125,1070842.35,499166.95,CC-202,RETAIL
90002316,23-10-2024,PRD-02,CLI-1062,165,24098082.97,8592286.61,CC-101,RETAIL
90011592,01-11-2023,prd-13,CLI-1164,116,379844.51,1968204.51,cc-203,fob
90015464,08-02-2021,PRD-19,CLI-1184,188,1856733.36,733185.05,CC-101,DIST
90015621,2022-06-11,PRD-19,CLI-1733,242,249605.1,1811630.0,CC-203,FOB
90025883,2022/09/24, prd-32 ,CLI-1987,231,349109.66,1755015.17, cc-203 , fob 
90008123,2023/06/23,PRD-09,CLI-1983,181,3287457.16,1471145.63,CC-101,DIST
90022104,03-07-2023,PRD-27,CLI-1857,132,2752749.85,1358987.11,CC-202,RETAIL
90017250,26/09/2022,PRD-21,CLI-1059,116,926840.37,497484.29,CC-101,RETAIL
90025023,2023/01/07,PRD-31,CLI-1830,259,6416657.39,2338921.77,CC-101,RETAIL
90005785,2025-04-23,PRD-06 ,CLI-1310,36,3210102.22,1613497.7,CC-101 ,HORECA 
90013097,2022-05-13,prd-15,CLI-1304,114,1613448.78,635984.77,cc-101,dist
90017440,13-08-2023,PRD-21,CLI-1532,53,907306.05,474695.62,CC-202,RETAIL
90002367,2025/01/17,PRD-02,CLI-1550,242,35613547.27,13279535.14,CC-202,RETAIL
90008294,16/04/2024, prd-09 ,CLI-1279,191,11305660.23,5407682.08, cc-202 , retail 
90012236,10-03-2022,prd-14,CLI-1248,105,767890.62,332332.46,cc-202,horeca
90004925,2025-07-15,PRD-05,CLI-1553,119,40832381.46,15695792.62,CC-202,HORECA
90016204,16-09-2021,PRD-20,CLI-1626,21,533624.17,168126.41,CC-202,RETAIL
90016816,23-05-2025,PRD-20,CLI-1760,182,81236003.75,24338917.6,CC-202,DIST
90008505,2025-04-19,prd-09,CLI-1607,105,8783047.15,4488389.6,cc-202,horeca
90019891,2023/03/27,PRD-24,CLI-1481,177,3850275.09,1534536.88,CC-202,RETAIL
90024584,21-09-2025,prd-30,CLI-1254,25,4126287.0,1560611.82,cc-101,horeca
90023260,08-06-2023,PRD-29,CLI-1340,189,2896755.65,1346054.8,CC-101,HORECA
90024843,2022/01/06,prd-31,CLI-1334,206,220845.23,989116.08,cc-203,fob
90026039,2023/06/06,PRD-32 ,CLI-1446,213,7616621.66,2793636.63,CC-202 ,RETAIL 
90002574,05/02/2021, prd-03 ,CLI-1004,110,243779.4,566332.35, cc-203 , fob 
90005889,2025-10-11,PRD-06 ,CLI-1594,97,9442999.35,4694667.23,CC-202 ,HORECA 
90015841,2024-03-13,prd-19,CLI-1215,84,10597993.66,4153082.32,cc-202,retail
90017693,2024-10-10,PRD-21 ,CLI-1843,139,9130088.32,4373420.58,CC-101 ,DIST 
90011314,01/06/2022,PRD-13,CLI-1669,206,2420449.83,966201.18,CC-101,HORECA
90007508,19-11-2025,PRD-08,CLI-1119,196,79293954.26,24814676.98,CC-202,HORECA
90001580,17-04-2021,PRD-02,CLI-1716,248,176211.25,817145.57,CC-203,FOB
90019090,02/09/2023,PRD-23,CLI-1280,212,4283789.2,2065905.82,CC-101,RETAIL
90029191,2025/06/12,PRD-35,CLI-1427,221,52314611.67,24033187.81,CC-202,DIST
90008277,2024-03-10,PRD-09,CLI-1379,212,11042986.07,5384619.82,CC-202,RETAIL
90024036,21-09-2022,PRD-30,CLI-1357,82,95492.78,522609.68,CC-203,FOB
90012979,2021/04/01,PRD-15,CLI-1340,204,1614181.27,667171.35,CC-202,HORECA
90006108,27-03-2022,PRD-07,CLI-1248,25,341733.86,137463.32,CC-101,RETAIL
90028305,2025-11-02,PRD-34,CLI-1255,232,55846202.74,27351708.96,CC-101,RETAIL
90003995,2024/10/20,PRD-04,CLI-1543,117,17014200.59,7974105.1,CC-202,RETAIL
90024563,2025/08/22, prd-30 ,CLI-1317,158,25064402.48,9499941.93, cc-101 , horeca 
90022515,2022/08/12,PRD-28,CLI-1863,212,222043.09,1701792.61,CC-203,FOB
90006901,2022-09-21,PRD-08,CLI-1955,86,372692.55,1129434.73,CC-203,FOB
90027614,15/02/2021,PRD-34,CLI-1462,221,2692185.68,1135021.78,CC-101,HORECA
90001697,2021-10-17,PRD-02,CLI-1648,98,973931.33,404508.95,CC-202,RETAIL
90007478,13/09/2025,PRD-08,CLI-1642,165,69407658.23,21482527.07,CC-101,RETAIL
90015987,2025/05/18,PRD-19,CLI-1820,248,52611080.18,20551538.97,CC-202,RETAIL
90024340,10-06-2024,PRD-30,CLI-1903,196,21368432.26,8006585.49,CC-202,HORECA
90007333,2024-11-13,PRD-08,CLI-1108,71,1382536.34,6869172.99,CC-203,FOB
90026529,2025-08-12,PRD-32,CLI-1816,39,7410908.9,2801759.16,CC-101,RETAIL
90027672,09-07-2021,PRD-34,CLI-1097,190,2589656.47,1174782.7,CC-101,HORECA
90026447,2025/03/22,PRD-32,CLI-1946,91,15369500.35,5770523.97,CC-202,HORECA
90029683,2023/01/19,PRD-36,CLI-1374,250,7539110.05,3171774.83,CC-101,RETAIL
90013106,03/06/2022,PRD-15,CLI-1831,198,2903165.52,1173465.26,CC-101,RETAIL
90012242,20/04/2022,PRD-14,CLI-1627,93,612229.73,308914.08,CC-202,HORECA
90030018,02/11/2024,PRD-36,CLI-1342,231,41823308.69,18798074.24,CC-101,HORECA
90027965,2023-08-13,prd-34,CLI-1878,75,4105503.58,1894274.22,cc-202,retail
90013550,15/05/2021,PRD-16,CLI-1748,219,1057860.61,477756.91,CC-101,DIST
90010169,2024-10-03,PRD-11,CLI-1432,117,34270165.82,11042127.68,CC-202,RETAIL
90008064,17-03-2023,prd-09,CLI-1051,33,474269.19,228351.95,cc-202,horeca
90023188,17-11-2022, prd-29 ,CLI-1565,224,2188009.05,991356.91, cc-202 , retail 
90001958,05/03/2023, prd-02 ,CLI-1341,185,4866868.26,1867972.78, cc-202 , horeca 
90006915,2022/10/26,PRD-08,CLI-1112,82,203448.46,1116441.17,CC-203,FOB
90008007,2022/12/03,PRD-09,CLI-1141,125,103198.36,697202.48,CC-203,FOB
90006270,26/06/2023, prd-07 ,CLI-1160,216,398981.82,3008472.86, cc-203 , fob 
90012892,24-09-2025, prd-14 ,CLI-1901,81,7293178.63,3732129.65, cc-202 , retail 
90010533,2022-07-04,PRD-12,CLI-1057,30,207437.47,96520.45,CC-202,HORECA
90007072,13-09-2023,PRD-08 ,CLI-1763,245,23102441.65,7479872.96,CC-101 ,HORECA 
90011015,2021/02/18,PRD-13,CLI-1858,255,1581216.23,635842.96,CC-202,RETAIL
90011122,23/08/2021,PRD-13,CLI-1195,212,1632889.77,622213.54,CC-101,HORECA
90013073,2022-01-05,PRD-15,CLI-1917,183,183625.61,787738.88,CC-203,FOB
90012356,16-10-2022,PRD-14,CLI-1636,209,2169716.64,1007455.46,CC-202,HORECA
90017738,04/01/2025,prd-21,CLI-1695,136,9357221.24,4502390.2,cc-202,horeca
90022212,02-07-2024,PRD-27,CLI-1442,247,18499704.91,9373224.87,CC-202,RETAIL
90010638,17/05/2023,PRD-12,CLI-1843,115,1449554.62,743135.24,CC-202,RETAIL
90005799,2025/04/24,PRD-06,CLI-1834,122,603771.38,5383884.71,CC-203,FOB
90011919,2025/07/16,PRD-13,CLI-1306,39,5236359.0,2094754.03,CC-202,RETAIL
90003059,2023/07/01,prd-03,CLI-1644,73,475219.36,1674748.45,cc-203,fob
90007759,2021/11/01,PRD-09,CLI-1083,90,506492.48,249861.98,CC-202,HORECA
90028275,2025/09/27,PRD-34 ,CLI-1487,155,37869483.5,17668049.46,CC-202 ,HORECA 
90012393,2022-12-02,PRD-14,CLI-1071,204,2242473.04,1063804.24,CC-101,DIST
90028155,2024/11/10,PRD-34,CLI-1718,119,22951485.35,10825614.02,CC-202,DIST
90024666,18/02/2021,PRD-31,CLI-1011,62,524046.93,188835.49,CC-101,HORECA
90010578,12/10/2022,PRD-12,CLI-1846,60,472256.33,236987.45,CC-101,RETAIL
90020631,2022/02/14,PRD-25 ,CLI-1416,88,403053.89,212647.49,CC-202 ,DIST 
90012914,17/10/2025, prd-14 ,CLI-1956,149,843897.67,6645015.54, cc-203 , fob 
90001502,23/09/2025,PRD-01,CLI-1552,125,11269610.78,5450543.68,CC-202,RETAIL
90012717,2024-10-12,PRD-14,CLI-1948,206,14533488.93,7117837.62,CC-101,RETAIL
90029151,2025/04/27,PRD-35,CLI-1586,31,6953530.14,3266727.98,CC-101,DIST
90026825,2021-11-11,PRD-33,CLI-1312,121,1403304.88,523061.38,CC-202,HORECA
90011297,2022-05-09, prd-13 ,CLI-1003,150,1710875.34,657828.61, cc-202 , dist 
90027932,10-05-2023,PRD-34,CLI-1551,206,9137924.31,4198309.59,CC-202,RETAIL
90011426,09/12/2022,PRD-13,CLI-1576,200,3390503.49,1370333.74,CC-101,DIST
90015796,16-10-2023, prd-19 ,CLI-1255,178,11854564.63,4204969.3, cc-101 , horeca 
90001085,2021-11-08,prd-01,CLI-1984,146,867195.86,397209.3,cc-202,dist
90018392,07-10-2023, prd-22 ,CLI-1547,198,661432.45,3298534.82, cc-203 , fob 
90008153,2023-07-27,PRD-09,CLI-1510,181,3384795.23,1615458.26,CC-101,HORECA
90029745,2023-07-14,PRD-36,CLI-1941,66,3016497.39,1352930.2,CC-202,RETAIL
90012511,2023/08/11,PRD-14,CLI-1843,124,2371792.95,1206560.76,CC-202,HORECA
90019556,10-08-2021,PRD-24,CLI-1796,192,1682886.23,624206.6,CC-101,RETAIL
90015179,2023/10/20,PRD-18,CLI-1058,239,7671810.28,3441902.11,CC-101,RETAIL
90006384,10-07-2024,prd-07,CLI-1271,132,17316181.36,6638505.52,cc-101,dist
90005465,2023-08-17,PRD-06,CLI-1324,180,3758845.94,1860848.69,CC-202,HORECA
90029599,2022/09/26,PRD-36,CLI-1038,126,2933922.3,1333094.41,CC-202,HORECA
90028211,2025/04/01,PRD-34,CLI-1421,173,38670664.48,17995879.05,CC-202,RETAIL
90018703,2025/12/24,PRD-22,CLI-1616,152,1721382.04,10300404.42,CC-203,FOB
90021974,14/06/2022,PRD-27,CLI-1530,153,1446479.54,681992.14,CC-101,RETAIL
90015252,16-07-2024,PRD-18,CLI-1850,133,10958098.23,5124435.88,CC-202,DIST
90015568,19-12-2021,prd-19,CLI-1394,102,1404905.92,548270.62,cc-101,retail
90015996,20-05-2025,PRD-19,CLI-1535,79,777459.71,6554173.92,CC-203,FOB
90021814,04/12/2025,PRD-26 ,CLI-1892,209,32700295.34,11483166.98,CC-101 ,HORECA 
90018860,16-01-2022,PRD-23,CLI-1863,134,706112.11,335551.83,CC-101,HORECA
90026256,06-05-2024,PRD-32,CLI-1809,216,25835645.62,10102099.9,CC-202,DIST
90024317,2024-04-15,PRD-30,CLI-1925,169,16381779.53,6379091.39,CC-101,HORECA
90014427,2023/07/08,prd-17,CLI-1039,210,415747.52,2719107.23,cc-203,fob
90022702,03/05/2024,PRD-28,CLI-1613,187,24587051.87,10366019.28,CC-202,DIST
90009039,2023/02/07,PRD-10,CLI-1492,154,3574591.65,1482837.7,CC-202,DIST
90027595,2025/12/19,PRD-33,CLI-1077,190,40348739.53,14433487.04,CC-202,HORECA
90016187,2021/08/13,PRD-20,CLI-1830,67,1618972.17,549214.17,CC-101,DIST
90009573,2021-04-27,PRD-11,CLI-1326,231,416467.29,1337362.0,CC-203,FOB
90028936,25-03-2024,PRD-35,CLI-1132,27,3344072.48,1770273.29,CC-101,HORECA
90006832,08-05-2022,prd-08,CLI-1794,256,690937.08,2544945.65,cc-203,fob
90005164,08-01-2022,PRD-06,CLI-1070,166,1128851.09,515025.32,CC-101,RETAIL
90013972,08-01-2025,prd-16,CLI-1793,244,18190256.35,9097370.86,cc-101,retail
90011075,2021/05/23,PRD-13,CLI-1940,175,1288125.44,491872.77,CC-101,RETAIL
90009670,14/10/2021,PRD-11,CLI-1363,101,244997.7,671270.3,CC-203,FOB
90025480,04-09-2025,prd-31,CLI-1285,83,15576846.69,5907984.16,cc-101,retail
90002614,21/04/2021,PRD-03,CLI-1199,216,297387.71,1203400.42,CC-203,FOB
90015567,2021/12/20,PRD-19,CLI-1002,252,3382501.88,1388366.53,CC-202,DIST
90022653,2023-11-07,PRD-28,CLI-1407,217,520321.76,5485184.51,CC-203,FOB
90012063,2021/04/19,PRD-14,CLI-1300,124,562842.59,264831.66,CC-202,HORECA
90011552,23-08-2023,PRD-13,CLI-1814,77,161406.84,909876.92,CC-203,FOB
90001426,24/12/2024,PRD-01,CLI-1656,208,14806041.12,7286116.52,CC-101,RETAIL
90025131,2023/08/21,PRD-31,CLI-1704,238,10519177.88,3586362.66,CC-101,DIST
90028340,24-02-2021,PRD-35 ,CLI-1329,90,1102466.82,475642.68,CC-101 ,DIST 
90011448,07-01-2023,PRD-13,CLI-1104,122,193949.97,859433.27,CC-203,FOB
90026910,24/06/2022,PRD-33 ,CLI-1181,244,3991176.23,1492111.71,CC-101 ,DIST 
90009392,25-02-2025,PRD-10,CLI-1544,151,22919893.22,9315326.3,CC-101,RETAIL
90019497,2021-06-23,PRD-24,CLI-1984,246,143642.4,762646.9,CC-203,FOB
90011131,2021/08/18,PRD-13,CLI-1769,42,330779.52,128035.9,CC-202,RETAIL
90016218,08/10/2021,PRD-20,CLI-1344,228,460398.69,1955313.58,CC-203,FOB
90001144,21-06-2022, prd-01 ,CLI-1531,199,1538988.37,759798.33, cc-101 , dist 
90004821,2024-11-11,PRD-05,CLI-1740,77,20462308.45,8407093.25,CC-101,RETAIL
90025109,2023-07-13,prd-31,CLI-1845,93,3357178.49,1320280.56,cc-101,dist
90021730,06/05/2025,PRD-26,CLI-1085,27,3373185.23,1387353.83,CC-101,HORECA
90012572,21-12-2023,prd-14,CLI-1276,42,1462403.44,699265.71,cc-202,horeca
90009497,2025-09-25,PRD-10,CLI-1408,131,24729130.37,9074234.98,CC-202,RETAIL
90027031,2023/02/24,PRD-33,CLI-1463,75,1985166.33,706032.01,CC-202,RETAIL
90005789,2025-04-11,prd-06,CLI-1185,166,14920544.36,7433206.38,cc-202,retail
90008662,23/12/2025,PRD-09,CLI-1891,203,1166048.68,9855684.48,CC-203,FOB
90013706,14/10/2022, prd-16 ,CLI-1644,64,604609.17,303224.82, cc-202 , dist 
90026488,08-06-2025, prd-32 ,CLI-1642,128,23267835.47,8719825.65, cc-202 , dist 
90030022,09/11/2024,PRD-36,CLI-1446,176,260982.35,14352342.49,CC-203,FOB
90011789,2024-11-01,PRD-13,CLI-1657,63,7391806.87,2807528.44,CC-202,HORECA
90022066,19/04/2023, prd-27 ,CLI-1873,89,1618070.23,760428.05, cc-101 , retail 
90022754,23/10/2024,PRD-28,CLI-1656,157,28085156.54,10153082.44,CC-101,DIST
90019694,25/04/2022,PRD-24,CLI-1571,185,144522.9,825743.78,CC-203,FOB
90003113,2023-11-21, prd-03 ,CLI-1238,173,1041828.42,6075223.34, cc-203 , fob 
90001835,2022/07/12,PRD-02,CLI-1760,83,1295519.94,523648.52,CC-101,DIST
90017978,04/04/2021,PRD-22,CLI-1122,220,1680603.99,687185.34,CC-101,DIST
90016465,2023-03-15,PRD-20,CLI-1923,152,9945250.4,3148631.16,CC-101,HORECA
90012763,2025/01/08,PRD-14,CLI-1382,177,13836097.16,6500857.91,CC-202,DIST
90015984,13-05-2025,PRD-19,CLI-1716,155,33506395.97,12476086.64,CC-101,RETAIL
90008733,2021-05-14,PRD-10,CLI-1183,80,46798.52,283638.67,CC-203,FOB
90012726,16/10/2024,prd-14,CLI-1309,151,10043100.94,5234854.25,cc-202,horeca
90010481,2022-01-05,PRD-12,CLI-1469,89,38364.74,211137.85,CC-203,FOB
