TransaccionID,DateKey,Fecha,ProductoID,CentroCostoID,VolumenReal,PrecioRealUnit,CostoRealUnit,IngresosReales,CostoReal,MargenBrutoReal,CanalVenta
TRX-90009550,20210210,2021-02-10,PRD-11,CC-203,245.0,2689.93,5271.11,659032.04,1291422.97,-632390.93,Exportacion Directa
TRX-90012042,20210218,2021-02-18,PRD-14,CC-202,189.0,4087.2,1951.63,772479.91,368858.02,403621.89,Supermercados
TRX-90005849,20250725,2025-07-25,PRD-06,CC-101,213.0,94600.31,44945.44,20149866.41,9573378.25,10576488.16,Supermercados
TRX-90012558,20231112,2023-11-12,PRD-14,CC-101,35.0,29389.0,13126.79,1028614.95,459437.77,569177.18,Canal Horeca
TRX-90030203,20251220,2025-12-20,PRD-36,CC-101,142.0,225352.67,113040.74,32000079.14,16051784.72,15948294.42,Supermercados
TRX-90009504,20251002,2025-10-02,PRD-10,CC-101,187.0,184862.88,70030.4,34569358.68,13095684.67,21473674.01,Distribuidor Mayorista
TRX-90012507,20230825,2023-08-25,PRD-14,CC-101,133.0,19774.85,9632.31,2630054.78,1281096.91,1348957.87,Supermercados
TRX-90024717,20210604,2021-06-04,PRD-31,CC-202,117.0,10331.24,3678.75,1208755.46,430413.96,778341.5,Canal Horeca
TRX-90020515,20210409,2021-04-09,PRD-25,CC-202,90.0,3597.89,1679.91,323809.78,151191.8,172617.98,Canal Horeca
TRX-90001254,20230624,2023-06-24,PRD-01,CC-202,125.0,16356.37,8238.16,2044546.74,1029770.28,1014776.46,Canal Horeca
TRX-90005112,20210912,2021-09-12,PRD-06,CC-101,45.0,5363.25,2657.47,241346.37,119585.97,121760.4,Supermercados
TRX-90002962,20221209,2022-12-09,PRD-03,CC-203,116.0,2822.87,13738.29,327452.67,1593641.93,-1266189.26,Exportacion Directa
TRX-90013492,20251001,2025-10-01,PRD-15,CC-101,90.0,172260.92,72606.09,15503482.54,6534548.32,8968934.22,Distribuidor Mayorista
TRX-90021517,20230813,2023-08-13,PRD-26,CC-202,63.0,30231.6,11803.33,1904591.02,743609.53,1160981.49,Canal Horeca
TRX-90012597,20240206,2024-02-06,PRD-14,CC-202,71.0,51436.77,23131.91,3652011.01,1642365.56,2009645.45,Distribuidor Mayorista
TRX-90001436,20250215,2025-02-15,PRD-01,CC-202,86.0,71699.38,38683.46,6166146.29,3326777.64,2839368.65,Canal Horeca
TRX-90009782,20220606,2022-06-06,PRD-11,CC-202,218.0,31154.9,10158.78,6791767.46,2214613.19,4577154.27,Supermercados
TRX-90013194,20230101,2023-01-01,PRD-15,CC-101,99.0,22450.16,8583.2,2222565.46,849736.79,1372828.67,Canal Horeca
TRX-90020507,20210325,2021-03-25,PRD-25,CC-202,34.0,3423.54,1661.5,116400.21,56491.17,59909.04,Canal Horeca
TRX-90026239,20240413,2024-04-13,PRD-32,CC-101,237.0,110138.03,44613.74,26102713.24,10573457.32,15529255.92,Canal Horeca
TRX-90007698,20210925,2021-09-25,PRD-09,CC-101,20.0,5801.14,2554.5,116022.73,51089.98,64932.75,Supermercados
TRX-90015995,20250526,2025-05-26,PRD-19,CC-202,152.0,210046.58,81389.74,31927079.57,12371239.9,19555839.67,Canal Horeca
TRX-90008598,20250904,2025-09-04,PRD-09,CC-101,215.0,85353.0,45784.49,18350895.19,9843665.87,8507229.32,Distribuidor Mayorista
TRX-90003383,20250709,2025-07-09,PRD-03,CC-101,151.0,363821.94,108519.57,54937112.82,16386455.65,38550657.17,Supermercados
TRX-90009205,20231205,2023-12-05,PRD-10,CC-203,117.0,4254.53,26745.89,497779.43,3129268.7,-2631489.27,Exportacion Directa
TRX-90013945,20241016,2024-10-16,PRD-16,CC-101,69.0,67392.02,33556.08,4650049.08,2315369.34,2334679.74,Supermercados
TRX-90004804,20241018,2024-10-18,PRD-05,CC-101,43.0,267956.5,107765.86,11522129.7,4633932.13,6888197.57,Supermercados
TRX-90023740,20210322,2021-03-22,PRD-30,CC-202,103.0,7530.13,2924.91,775603.76,301266.22,474337.54,Distribuidor Mayorista
TRX-90026304,20240722,2024-07-22,PRD-32,CC-202,101.0,133260.92,50551.67,13459353.24,5105718.38,8353634.86,Supermercados
TRX-90002260,20240718,2024-07-18,PRD-02,CC-203,106.0,6716.34,49610.13,711931.81,5258674.21,-4546742.4,Exportacion Directa
TRX-90020647,20220315,2022-03-15,PRD-25,CC-202,83.0,5244.03,2478.93,435254.1,205751.39,229502.71,Supermercados
TRX-90025874,20220806,2022-08-06,PRD-32,CC-203,201.0,1557.84,6880.92,313125.58,1383064.06,-1069938.48,Exportacion Directa
TRX-90014214,20211110,2021-11-10,PRD-17,CC-101,110.0,9488.3,4108.42,1043713.3,451926.09,591787.21,Canal Horeca
TRX-90020964,20240711,2024-07-11,PRD-25,CC-202,77.0,51782.36,24665.0,3987241.46,1899204.97,2088036.49,Supermercados
TRX-90002221,20240527,2024-05-27,PRD-02,CC-202,186.0,104593.5,44038.39,19454390.8,8191139.78,11263251.02,Supermercados
TRX-90025165,20231127,2023-11-27,PRD-31,CC-202,129.0,57306.26,20862.24,7392507.48,2691228.88,4701278.6,Supermercados
TRX-90016586,20231024,2023-10-24,PRD-20,CC-203,178.0,10885.83,39424.84,1937677.5,7017621.45,-5079943.95,Exportacion Directa
TRX-90018880,20220424,2022-04-24,PRD-23,CC-203,63.0,552.33,2972.97,34796.49,187296.89,-152500.4,Exportacion Directa
TRX-90005616,20240716,2024-07-16,PRD-06,CC-202,45.0,72007.86,32976.25,3240353.83,1483931.46,1756422.37,Supermercados
TRX-90015917,20241023,2024-10-23,PRD-19,CC-202,117.0,177380.47,68523.88,20753514.74,8017293.43,12736221.31,Supermercados
TRX-90011549,20230824,2023-08-24,PRD-13,CC-101,35.0,32148.25,12123.87,1125188.78,424335.38,700853.4,Supermercados
TRX-90021492,20230610,2023-06-10,PRD-26,CC-203,163.0,1886.88,9758.26,307562.01,1590597.16,-1283035.15,Exportacion Directa
TRX-90019912,20230514,2023-05-14,PRD-24,CC-202,82.0,25276.59,10063.19,2072680.18,825181.47,1247498.71,Distribuidor Mayorista
TRX-90004970,20251019,2025-10-19,PRD-05,CC-202,26.0,390473.77,141564.7,10152318.12,3680682.09,6471636.03,Canal Horeca
TRX-90025330,20241105,2024-11-05,PRD-31,CC-101,28.0,149671.51,58218.5,4190802.32,1630117.96,2560684.36,Supermercados
TRX-90005384,20230310,2023-03-10,PRD-06,CC-203,85.0,928.55,7105.57,78926.8,603973.82,-525047.02,Exportacion Directa
TRX-90007791,20220127,2022-01-27,PRD-09,CC-202,76.0,5891.48,2847.89,447752.17,216439.74,231312.43,Supermercados
TRX-90022868,20251113,2025-11-13,PRD-28,CC-203,225.0,9259.37,88636.71,2083357.85,19943259.16,-17859901.31,Exportacion Directa
TRX-90011304,20220619,2022-06-19,PRD-13,CC-101,113.0,12161.94,4919.92,1374299.3,555951.23,818348.07,Supermercados
TRX-90012578,20231225,2023-12-25,PRD-14,CC-202,64.0,34416.38,16977.91,2202648.62,1086586.16,1116062.46,Supermercados
TRX-90023682,20251010,2025-10-10,PRD-29,CC-202,37.0,82038.32,39223.41,3035417.74,1451266.12,1584151.62,Distribuidor Mayorista
TRX-90003838,20230924,2023-09-24,PRD-04,CC-101,211.0,42677.69,22342.65,9004991.91,4714299.97,4290691.94,Canal Horeca
TRX-90012341,20221027,2022-10-27,PRD-14,CC-101,90.0,10517.09,4909.29,946538.07,441835.85,504702.22,Supermercados
TRX-90025164,20231102,2023-11-02,PRD-31,CC-101,119.0,54548.65,21641.51,6491289.06,2575340.23,3915948.83,Distribuidor Mayorista
TRX-90010700,20231107,2023-11-07,PRD-12,CC-101,72.0,21671.44,10788.47,1560343.4,776769.75,783573.65,Supermercados
TRX-90004170,20251109,2025-11-09,PRD-04,CC-101,52.0,177372.47,92033.1,9223368.32,4785721.05,4437647.27,Supermercados
TRX-90015596,20220326,2022-03-26,PRD-19,CC-203,90.0,892.37,6510.68,80313.3,585960.97,-505647.67,Exportacion Directa
TRX-90015257,20240720,2024-07-20,PRD-18,CC-101,198.0,76741.28,40168.78,15194773.17,7953418.21,7241354.96,Distribuidor Mayorista
TRX-90005802,20250504,2025-05-04,PRD-06,CC-101,200.0,92206.27,43363.46,18441253.24,8672692.03,9768561.21,Distribuidor Mayorista
TRX-90029873,20240215,2024-02-15,PRD-36,CC-101,20.0,114808.75,53862.16,2296174.95,1077243.18,1218931.77,Canal Horeca
TRX-90002981,20230226,2023-02-26,PRD-03,CC-203,39.0,5336.55,15530.4,208125.44,605685.48,-397560.04,Exportacion Directa
TRX-90022560,20230102,2023-01-02,PRD-28,CC-101,103.0,27515.29,10911.67,2834074.5,1123901.95,1710172.55,Distribuidor Mayorista
TRX-90008475,20250112,2025-01-12,PRD-09,CC-101,212.0,79942.48,37089.35,16947806.15,7862942.74,9084863.41,Supermercados
TRX-90003118,20231118,2023-11-18,PRD-03,CC-203,56.0,5837.55,34765.72,326902.79,1946880.21,-1619977.42,Exportacion Directa
TRX-90020024,20231018,2023-10-18,PRD-24,CC-202,62.0,40556.07,15696.78,2514476.47,973200.51,1541275.96,Supermercados
TRX-90014635,20250222,2025-02-22,PRD-17,CC-101,240.0,153524.28,57445.1,36845826.53,13786823.58,23059002.95,Supermercados
TRX-90006021,20210705,2021-07-05,PRD-07,CC-202,192.0,10141.46,3877.8,1947160.7,744537.33,1202623.37,Supermercados
TRX-90016585,20231006,2023-10-06,PRD-20,CC-203,235.0,10467.42,39201.58,2459842.8,9212371.78,-6752528.98,Exportacion Directa
TRX-90021099,20250408,2025-04-08,PRD-25,CC-101,239.0,64237.04,32600.19,15352652.72,7791445.13,7561207.59,Canal Horeca
TRX-90019073,20230820,2023-08-20,PRD-23,CC-101,211.0,17438.24,8454.88,3679469.64,1783979.88,1895489.76,Canal Horeca
TRX-90024802,20211012,2021-10-12,PRD-31,CC-101,155.0,10863.99,4113.0,1683918.47,637515.59,1046402.88,Canal Horeca
TRX-90028968,20240519,2024-05-19,PRD-35,CC-202,239.0,170850.93,75401.1,40833371.29,18020863.49,22812507.8,Supermercados
TRX-90006116,20220415,2022-04-15,PRD-07,CC-202,104.0,15192.95,5616.09,1580066.47,584073.74,995992.73,Supermercados
TRX-90024041,20220921,2022-09-21,PRD-30,CC-101,63.0,15548.51,6331.31,979556.42,398872.56,580683.86,Distribuidor Mayorista
TRX-90006653,20210626,2021-06-26,PRD-08,CC-101,193.0,19347.53,6363.49,3734072.67,1228153.1,2505919.57,Canal Horeca
TRX-90010095,20240525,2024-05-25,PRD-11,CC-101,173.0,255968.47,77036.52,44282544.87,13327317.61,30955227.26,Supermercados
TRX-90010327,20251026,2025-10-26,PRD-11,CC-202,148.0,393229.3,127453.43,58197935.66,18863108.02,39334827.64,Supermercados
TRX-90028650,20221127,2022-11-27,PRD-35,CC-101,220.0,29786.12,13113.66,6552946.37,2885004.89,3667941.48,Supermercados
TRX-90018493,20240817,2024-08-17,PRD-22,CC-202,212.0,122808.74,46032.21,26035452.68,9758828.41,16276624.27,Supermercados
TRX-90005974,20210417,2021-04-17,PRD-07,CC-101,233.0,8948.41,3690.31,2084978.92,859842.72,1225136.2,Supermercados
TRX-90008144,20230722,2023-07-22,PRD-09,CC-202,52.0,17002.12,8731.64,884110.16,454045.1,430065.06,Canal Horeca
TRX-90024976,20221014,2022-10-14,PRD-31,CC-202,170.0,20652.11,7765.43,3510858.6,1320123.31,2190735.29,Supermercados
TRX-90017609,20240515,2024-05-15,PRD-21,CC-202,231.0,53906.53,26316.02,12452408.29,6079000.83,6373407.46,Distribuidor Mayorista
TRX-90006492,20250714,2025-07-14,PRD-07,CC-203,192.0,8994.95,70609.06,1727031.06,13556938.84,-11829907.78,Exportacion Directa
TRX-90020974,20240702,2024-07-02,PRD-25,CC-202,204.0,52942.12,24530.47,10800191.47,5004216.87,5795974.6,Canal Horeca
TRX-90015924,20241124,2024-11-24,PRD-19,CC-203,230.0,8668.22,66895.3,1993690.11,15385918.8,-13392228.69,Exportacion Directa
TRX-90006628,20210524,2021-05-24,PRD-08,CC-203,115.0,1894.4,6197.62,217856.42,712726.59,-494870.17,Exportacion Directa
TRX-90001769,20220325,2022-03-25,PRD-02,CC-203,121.0,789.21,5130.5,95493.9,620790.36,-525296.46,Exportacion Directa
TRX-90029953,20240820,2024-08-20,PRD-36,CC-202,43.0,163561.47,73385.22,7033143.25,3155564.27,3877578.98,Distribuidor Mayorista
TRX-90029392,20210709,2021-07-09,PRD-36,CC-202,66.0,12488.22,5539.93,824222.78,365635.09,458587.69,Canal Horeca
TRX-90009810,20220818,2022-08-18,PRD-11,CC-202,171.0,35047.7,11855.82,5993157.51,2027344.52,3965812.99,Distribuidor Mayorista
TRX-90015208,20240225,2024-02-25,PRD-18,CC-202,94.0,59597.61,29695.89,5602175.63,2791413.81,2810761.82,Supermercados
TRX-90011331,20220713,2022-07-13,PRD-13,CC-202,121.0,13030.44,5254.3,1576682.91,635770.54,940912.37,Distribuidor Mayorista
TRX-90002406,20250413,2025-04-13,PRD-02,CC-101,119.0,165985.5,65270.76,19752274.78,7767220.89,11985053.89,Distribuidor Mayorista
TRX-90009060,20230326,2023-03-26,PRD-10,CC-101,108.0,26688.86,10943.65,2882396.38,1181914.3,1700482.08,Supermercados
TRX-90001796,20220502,2022-05-02,PRD-02,CC-203,235.0,958.25,5748.56,225188.85,1350910.62,-1125721.77,Exportacion Directa
TRX-90005912,20251122,2025-11-22,PRD-06,CC-101,77.0,106558.86,51684.68,8205032.57,3979720.25,4225312.32,Canal Horeca
TRX-90021222,20210226,2021-02-26,PRD-26,CC-101,65.0,6330.47,2385.55,411480.77,155060.97,256419.8,Supermercados
TRX-90014177,20210924,2021-09-24,PRD-17,CC-203,154.0,777.65,3875.87,119758.0,596884.23,-477126.23,Exportacion Directa
TRX-90020999,20240801,2024-08-01,PRD-25,CC-202,78.0,54183.55,26102.98,4226317.08,2036032.77,2190284.31,Distribuidor Mayorista
TRX-90021260,20210721,2021-07-21,PRD-26,CC-101,23.0,7486.24,2717.05,172183.6,62492.12,109691.48,Supermercados
TRX-90027117,20230710,2023-07-10,PRD-33,CC-101,152.0,38112.18,13985.92,5793050.96,2125860.14,3667190.82,Canal Horeca
TRX-90011573,20231020,2023-10-20,PRD-13,CC-203,239.0,2687.05,14880.52,642204.83,3556444.21,-2914239.38,Exportacion Directa
TRX-90021225,20210224,2021-02-24,PRD-26,CC-203,251.0,583.82,2460.9,146539.87,617684.88,-471145.01,Exportacion Directa
TRX-90029620,20221013,2022-10-13,PRD-36,CC-101,130.0,26492.34,11500.71,3444004.21,1495092.52,1948911.69,Canal Horeca
TRX-90002326,20241006,2024-10-06,PRD-02,CC-101,216.0,140591.31,55942.6,30367723.37,12083602.46,18284120.91,Canal Horeca
TRX-90029723,20230521,2023-05-21,PRD-36,CC-101,257.0,38480.46,17741.26,9889478.11,4559503.88,5329974.23,Supermercados
TRX-90025532,20251227,2025-12-27,PRD-31,CC-202,257.0,194477.65,80085.06,49980756.0,20581860.84,29398895.16,Supermercados
TRX-90011357,20220805,2022-08-05,PRD-13,CC-202,184.0,15298.53,5408.59,2814929.24,995180.34,1819748.9,Supermercados
TRX-90026113,20230906,2023-09-06,PRD-32,CC-101,232.0,44509.74,17633.46,10326259.09,4090963.31,6235295.78,Canal Horeca
TRX-90018472,20240620,2024-06-20,PRD-22,CC-101,51.0,110920.21,42008.49,5656930.86,2142433.02,3514497.84,Supermercados
TRX-90005078,20210713,2021-07-13,PRD-06,CC-202,238.0,5822.72,2527.11,1385807.65,601453.07,784354.58,Supermercados
TRX-90025436,20250513,2025-05-13,PRD-31,CC-101,117.0,171311.98,64965.13,20043501.83,7600919.79,12442582.04,Distribuidor Mayorista
TRX-90013446,20250516,2025-05-16,PRD-15,CC-203,65.0,8144.03,60730.58,529361.94,3947487.74,-3418125.8,Exportacion Directa
TRX-90021919,20211113,2021-11-13,PRD-27,CC-202,63.0,7227.5,3267.04,455332.41,205823.63,249508.78,Canal Horeca
TRX-90011249,20220218,2022-02-18,PRD-13,CC-203,125.0,1069.24,3839.21,133655.42,479901.79,-346246.37,Exportacion Directa
TRX-90026100,20230809,2023-08-09,PRD-32,CC-203,206.0,2609.84,15195.49,537627.95,3130270.75,-2592642.8,Exportacion Directa
TRX-90027184,20231119,2023-11-19,PRD-33,CC-101,140.0,55277.14,20760.33,7738799.72,2906446.41,4832353.31,Canal Horeca
TRX-90014073,20210118,2021-01-18,PRD-17,CC-202,108.0,6981.15,2831.44,753963.69,305795.43,448168.26,Supermercados
TRX-90024401,20240905,2024-09-05,PRD-30,CC-203,236.0,9600.01,46590.16,2265601.22,10995278.08,-8729676.86,Exportacion Directa
TRX-90019689,20220409,2022-04-09,PRD-24,CC-101,98.0,11319.6,4626.89,1109321.05,453435.5,655885.55,Distribuidor Mayorista
TRX-90005617,20240705,2024-07-05,PRD-06,CC-101,43.0,71337.27,34931.62,3067502.64,1502059.75,1565442.89,Supermercados
TRX-90010796,20240805,2024-08-05,PRD-12,CC-101,20.0,54149.7,27052.2,1082994.0,541043.92,541950.08,Supermercados
TRX-90007281,20240826,2024-08-26,PRD-08,CC-203,169.0,27899.15,94784.3,4714956.24,16018546.25,-11303590.01,Exportacion Directa
TRX-90026914,20220622,2022-06-22,PRD-33,CC-203,245.0,987.31,6269.04,241890.96,1535915.81,-1294024.85,Exportacion Directa
TRX-90009767,20220507,2022-05-07,PRD-11,CC-203,216.0,2973.13,9595.68,642196.93,2072666.63,-1430469.7,Exportacion Directa
TRX-90013332,20240515,2024-05-15,PRD-15,CC-202,44.0,113486.92,45300.07,4993424.38,1993203.04,3000221.34,Canal Horeca
TRX-90007157,20240103,2024-01-03,PRD-08,CC-101,250.0,177869.39,54376.13,44467347.6,13594032.51,30873315.09,Canal Horeca
TRX-90014167,20210819,2021-08-19,PRD-17,CC-203,176.0,816.97,3586.47,143785.85,631218.64,-487432.79,Exportacion Directa
TRX-90002540,20251123,2025-11-23,PRD-02,CC-203,142.0,11429.57,70301.07,1622998.88,9982751.81,-8359752.93,Exportacion Directa
TRX-90018293,20230312,2023-03-12,PRD-22,CC-203,22.0,1478.66,8973.75,32530.55,197422.52,-164891.97,Exportacion Directa
TRX-90001848,20220818,2022-08-18,PRD-02,CC-203,148.0,1067.79,6887.2,158033.48,1019305.18,-861271.7,Exportacion Directa
TRX-90024505,20250414,2025-04-14,PRD-30,CC-203,175.0,10420.01,55965.55,1823501.33,9793972.11,-7970470.78,Exportacion Directa
TRX-90015320,20241218,2024-12-18,PRD-18,CC-203,85.0,3553.46,46559.01,302044.36,3957515.97,-3655471.61,Exportacion Directa
TRX-90025571,20210309,2021-03-09,PRD-32,CC-202,143.0,8724.92,3328.1,1247664.08,475918.98,771745.1,Canal Horeca
TRX-90018907,20220603,2022-06-03,PRD-23,CC-101,75.0,6791.19,3091.25,509339.13,231843.6,277495.53,Distribuidor Mayorista
TRX-90026365,20241111,2024-11-11,PRD-32,CC-203,252.0,11651.42,57673.1,2936157.28,14533621.37,-11597464.09,Exportacion Directa
TRX-90023371,20240115,2024-01-15,PRD-29,CC-202,49.0,38804.69,18004.95,1901429.88,882242.35,1019187.53,Canal Horeca
TRX-90019603,20211001,2021-10-01,PRD-24,CC-202,61.0,8687.28,3368.82,529924.27,205498.15,324426.12,Distribuidor Mayorista
TRX-90010999,20210124,2021-01-24,PRD-13,CC-101,148.0,6006.11,2425.62,888904.88,358992.27,529912.61,Canal Horeca
TRX-90027805,20220607,2022-06-07,PRD-34,CC-202,32.0,22561.56,9727.93,721969.94,311293.62,410676.32,Supermercados
TRX-90017944,20210122,2021-01-22,PRD-22,CC-202,120.0,6878.93,2723.07,825471.07,326768.05,498703.02,Distribuidor Mayorista
TRX-90005140,20211115,2021-11-15,PRD-06,CC-202,94.0,5831.11,2894.5,548124.78,272082.92,276041.86,Distribuidor Mayorista
TRX-90027505,20250615,2025-06-15,PRD-33,CC-101,67.0,179085.22,69580.72,11998710.0,4661908.08,7336801.92,Canal Horeca
TRX-90007475,20250927,2025-09-27,PRD-08,CC-203,163.0,32907.72,123384.42,5363958.47,20111659.92,-14747701.45,Exportacion Directa
TRX-90012453,20230504,2023-05-04,PRD-14,CC-202,249.0,15968.8,7590.3,3976231.09,1889984.04,2086247.05,Supermercados
TRX-90022217,20240814,2024-08-14,PRD-27,CC-202,132.0,77879.35,40117.06,10280074.8,5295451.49,4984623.31,Distribuidor Mayorista
TRX-90001777,20220404,2022-04-04,PRD-02,CC-101,258.0,13377.84,5317.73,3451481.84,1371973.94,2079507.9,Canal Horeca
TRX-90027633,20210312,2021-03-12,PRD-34,CC-101,232.0,12629.56,5476.46,2930058.39,1270538.05,1659520.34,Canal Horeca
TRX-90021311,20211111,2021-11-11,PRD-26,CC-101,254.0,8126.12,3328.86,2064035.58,845529.83,1218505.75,Supermercados
TRX-90015345,20250225,2025-02-25,PRD-18,CC-202,82.0,102025.65,48047.83,8366103.23,3939921.72,4426181.51,Canal Horeca
TRX-90002980,20230206,2023-02-06,PRD-03,CC-203,99.0,5549.96,16239.17,549446.05,1607677.66,-1058231.61,Exportacion Directa
TRX-90005786,20250424,2025-04-24,PRD-06,CC-202,152.0,85229.16,42241.64,12954832.23,6420729.81,6534102.42,Canal Horeca
TRX-90004599,20230709,2023-07-09,PRD-05,CC-202,117.0,72631.96,26373.97,8497939.9,3085754.09,5412185.81,Supermercados
TRX-90022263,20250115,2025-01-15,PRD-27,CC-202,49.0,94228.89,44795.66,4617215.8,2194987.56,2422228.24,Distribuidor Mayorista
TRX-90021672,20241115,2024-11-15,PRD-26,CC-202,199.0,120516.72,43171.31,23982826.8,8591090.62,15391736.18,Supermercados
TRX-90011466,20230214,2023-02-14,PRD-13,CC-203,67.0,1160.73,7892.87,77768.97,528822.1,-451053.13,Exportacion Directa
TRX-90027611,20210220,2021-02-20,PRD-34,CC-202,133.0,11499.56,4986.06,1529440.93,663145.54,866295.39,Supermercados
TRX-90014083,20210215,2021-02-15,PRD-17,CC-203,24.0,607.41,3017.13,14577.73,72411.13,-57833.4,Exportacion Directa
TRX-90023568,20250220,2025-02-20,PRD-29,CC-202,174.0,66674.08,33388.89,11601290.71,5809667.65,5791623.06,Canal Horeca
TRX-90020728,20221027,2022-10-27,PRD-25,CC-202,163.0,8277.93,3740.77,1349302.26,609745.46,739556.8,Canal Horeca
TRX-90015927,20241122,2024-11-22,PRD-19,CC-101,162.0,182925.43,68644.91,29633919.27,11120476.01,18513443.26,Canal Horeca
TRX-90006555,20210127,2021-01-27,PRD-08,CC-203,250.0,2397.28,5509.08,599319.82,1377269.56,-777949.74,Exportacion Directa
TRX-90025042,20230313,2023-03-13,PRD-31,CC-101,162.0,27662.72,10854.81,4481360.36,1758478.54,2722881.82,Canal Horeca
TRX-90016084,20210103,2021-01-03,PRD-20,CC-101,247.0,18362.22,6272.35,4535468.39,1549270.11,2986198.28,Distribuidor Mayorista
TRX-90013626,20211205,2021-12-05,PRD-16,CC-101,204.0,5794.41,2659.01,1182059.1,542437.11,639621.99,Canal Horeca
TRX-90002943,20221101,2022-11-01,PRD-03,CC-202,47.0,40799.52,13397.58,1917577.31,629686.05,1287891.26,Canal Horeca
TRX-90016941,20210324,2021-03-24,PRD-21,CC-101,194.0,3978.92,1937.47,771910.36,375869.52,396040.84,Canal Horeca
TRX-90019117,20231203,2023-12-03,PRD-23,CC-202,204.0,30201.1,14780.71,6161023.73,3015264.55,3145759.18,Supermercados
TRX-90013416,20250123,2025-01-23,PRD-15,CC-101,94.0,147027.53,58231.93,13820587.67,5473801.03,8346786.64,Canal Horeca
TRX-90019550,20210818,2021-08-18,PRD-24,CC-203,27.0,607.93,3191.2,16414.07,86162.31,-69748.24,Exportacion Directa
TRX-90021970,20220522,2022-05-22,PRD-27,CC-101,105.0,8949.06,4122.11,939651.41,432822.03,506829.38,Distribuidor Mayorista
TRX-90003628,20220303,2022-03-03,PRD-04,CC-101,186.0,13148.03,6503.38,2445533.57,1209628.94,1235904.63,Canal Horeca
TRX-90028201,20250326,2025-03-26,PRD-34,CC-202,105.0,203888.66,104176.64,21408309.56,10938547.68,10469761.88,Canal Horeca
TRX-90001820,20220602,2022-06-02,PRD-02,CC-202,200.0,15449.07,5861.79,3089814.8,1172358.32,1917456.48,Canal Horeca
TRX-90024861,20220326,2022-03-26,PRD-31,CC-202,249.0,13080.08,5157.79,3256938.8,1284289.75,1972649.05,Distribuidor Mayorista
TRX-90020987,20240818,2024-08-18,PRD-25,CC-101,258.0,50364.39,26130.13,12994012.35,6741574.27,6252438.08,Distribuidor Mayorista
TRX-90012111,20210720,2021-07-20,PRD-14,CC-203,146.0,382.87,2285.16,55898.67,333633.03,-277734.36,Exportacion Directa
TRX-90028921,20240313,2024-03-13,PRD-35,CC-202,230.0,136718.43,68121.69,31445238.34,15667988.4,15777249.94,Supermercados
TRX-90028615,20220912,2022-09-12,PRD-35,CC-203,72.0,152.94,12347.61,11011.5,889027.97,-878016.47,Exportacion Directa
TRX-90016731,20240911,2024-09-11,PRD-20,CC-203,213.0,19500.38,108633.53,4153581.41,23138941.62,-18985360.21,Exportacion Directa
TRX-90015645,20220706,2022-07-06,PRD-19,CC-101,41.0,19934.23,7866.56,817303.24,322528.86,494774.38,Supermercados
TRX-90025607,20210602,2021-06-02,PRD-32,CC-101,137.0,9993.36,3669.92,1369089.76,502779.48,866310.28,Distribuidor Mayorista
TRX-90018853,20211220,2021-12-20,PRD-23,CC-202,49.0,5106.14,2381.81,250200.77,116708.54,133492.23,Supermercados
TRX-90005014,20210219,2021-02-19,PRD-06,CC-101,89.0,4632.19,2120.82,412265.08,188752.6,223512.48,Supermercados
TRX-90016661,20240505,2024-05-05,PRD-20,CC-101,88.0,300090.39,96504.92,26407954.28,8492433.07,17915521.21,Canal Horeca
TRX-90027011,20221216,2022-12-16,PRD-33,CC-203,233.0,1963.85,8651.12,457576.7,2015711.74,-1558135.04,Exportacion Directa
TRX-90008083,20230401,2023-04-01,PRD-09,CC-101,161.0,15298.39,7330.77,2463041.01,1180253.22,1282787.79,Supermercados
TRX-90026285,20240718,2024-07-18,PRD-32,CC-202,70.0,125867.04,49742.14,8810692.94,3481949.86,5328743.08,Supermercados
TRX-90020593,20211107,2021-11-07,PRD-25,CC-202,178.0,4448.03,2093.15,791748.81,372580.83,419167.98,Canal Horeca
TRX-90006946,20221222,2022-12-22,PRD-08,CC-203,122.0,5224.91,14510.42,637438.89,1770271.57,-1132832.68,Exportacion Directa
TRX-90010419,20210702,2021-07-02,PRD-12,CC-203,170.0,283.18,1930.7,48140.25,328219.63,-280079.38,Exportacion Directa
TRX-90012992,20210614,2021-06-14,PRD-15,CC-101,171.0,8969.4,3543.98,1533767.17,606021.34,927745.83,Supermercados
TRX-90028848,20231021,2023-10-21,PRD-35,CC-101,60.0,62869.8,30930.03,3772188.08,1855802.02,1916386.06,Canal Horeca
TRX-90003683,20220801,2022-08-01,PRD-04,CC-202,114.0,19505.4,8323.49,2223615.47,948878.17,1274737.3,Supermercados
TRX-90028036,20240204,2024-02-04,PRD-34,CC-202,235.0,127655.52,59239.51,29999046.94,13921284.63,16077762.31,Supermercados
TRX-90025363,20241204,2024-12-04,PRD-31,CC-203,95.0,10674.37,60266.61,1014065.62,5725327.52,-4711261.9,Exportacion Directa
TRX-90001863,20220901,2022-09-01,PRD-02,CC-202,119.0,17813.27,7226.27,2119779.5,859925.93,1259853.57,Canal Horeca
TRX-90011141,20210809,2021-08-09,PRD-13,CC-203,81.0,936.45,3127.3,75852.32,253311.65,-177459.33,Exportacion Directa
TRX-90028174,20241217,2024-12-17,PRD-34,CC-101,31.0,201682.64,93725.85,6252161.75,2905501.26,3346660.49,Distribuidor Mayorista
