TransaccionID,DateKey,Fecha,ProductoID,CentroCostoID,VolumenReal,PrecioRealUnit,CostoRealUnit,IngresosReales,CostoReal,MargenBrutoReal,CanalVenta
TRX-90055709,20250805,2025-08-05,PRD-25,CC-202,259.0,67299.47,34958.56,17430563.26,9054267.85,8376295.41,Distribuidor Mayorista
TRX-90025971,20240411,2024-04-11,PRD-14,CC-101,209.0,53344.88,27078.37,11149080.84,5659380.08,5489700.76,Distribuidor Mayorista
TRX-90029793,20220709,2022-07-09,PRD-16,CC-202,207.0,8278.02,3915.5,1713551.06,810508.98,903042.08,Distribuidor Mayorista
TRX-90001835,20220315,2022-03-15,PRD-01,CC-202,252.0,6778.34,3193.44,1708141.04,804746.35,903394.69,Supermercados
TRX-90042393,20210809,2021-08-09,PRD-23,CC-101,50.0,4407.65,2030.49,220382.66,101524.34,118858.32,Supermercados
TRX-90049842,20211013,2021-10-13,PRD-25,CC-202,255.0,4366.03,2031.2,1113337.68,517956.04,595381.64,Supermercados
TRX-90042726,20211206,2021-12-06,PRD-23,CC-101,183.0,5072.52,2349.61,928271.83,429978.97,498292.86,Canal Horeca
TRX-90043438,20220919,2022-09-19,PRD-23,CC-101,196.0,8628.31,3978.42,1691149.19,779770.64,911378.55,Supermercados
TRX-90031416,20240422,2024-04-22,PRD-16,CC-203,169.0,4209.53,25544.31,711410.25,4316988.76,-3605578.51,Exportacion Directa
TRX-90072937,20250807,2025-08-07,PRD-35,CC-101,58.0,228781.21,110270.5,13269310.31,6395689.17,6873621.14,Canal Horeca
TRX-90061760,20230614,2023-06-14,PRD-29,CC-202,109.0,14613.52,7429.55,1592874.03,809821.03,783053.0,Distribuidor Mayorista
TRX-90011131,20210813,2021-08-13,PRD-06,CC-202,79.0,5493.91,2566.81,434018.97,202778.21,231240.76,Distribuidor Mayorista
TRX-90020577,20220224,2022-02-24,PRD-12,CC-101,152.0,5250.79,2396.35,798120.17,364245.1,433875.07,Distribuidor Mayorista
TRX-90011237,20210926,2021-09-26,PRD-06,CC-101,224.0,5815.76,2611.96,1302730.02,585080.03,717649.99,Supermercados
TRX-90029447,20220219,2022-02-19,PRD-16,CC-202,57.0,5942.1,2972.53,338699.92,169433.97,169265.95,Supermercados
TRX-90020211,20210826,2021-08-26,PRD-12,CC-202,174.0,4275.29,1950.52,743900.35,339390.07,404510.28,Distribuidor Mayorista
TRX-90036148,20220709,2022-07-09,PRD-19,CC-203,225.0,996.38,7756.72,224185.33,1745261.64,-1521076.31,Exportacion Directa
TRX-90031613,20240703,2024-07-03,PRD-16,CC-202,35.0,64079.3,30796.11,2242775.57,1077863.97,1164911.6,Supermercados
TRX-90042709,20211117,2021-11-17,PRD-23,CC-202,219.0,4904.67,2372.54,1074123.14,519587.26,554535.88,Supermercados
TRX-90054559,20241123,2024-11-23,PRD-25,CC-202,121.0,57352.64,27999.91,6939669.92,3387989.53,3551680.39,Distribuidor Mayorista
TRX-90049862,20211003,2021-10-03,PRD-25,CC-202,225.0,4289.53,2035.43,965144.12,457971.68,507172.44,Supermercados
TRX-90049898,20211026,2021-10-26,PRD-25,CC-101,220.0,4565.8,2035.61,1004476.92,447835.08,556641.84,Supermercados
TRX-90055465,20250712,2025-07-12,PRD-25,CC-202,176.0,68138.03,34102.39,11992293.68,6002020.08,5990273.6,Supermercados
TRX-90048821,20210224,2021-02-24,PRD-25,CC-101,51.0,3234.29,1586.49,164948.69,80911.06,84037.63,Distribuidor Mayorista
TRX-90057822,20240724,2024-07-24,PRD-27,CC-202,45.0,77788.79,38155.4,3500495.75,1716992.96,1783502.79,Distribuidor Mayorista
TRX-90033764,20210209,2021-02-09,PRD-18,CC-202,47.0,4961.1,2489.08,233171.72,116986.66,116185.06,Canal Horeca
TRX-90062280,20240116,2024-01-16,PRD-29,CC-101,82.0,37393.03,18826.34,3066228.57,1543760.02,1522468.55,Canal Horeca
TRX-90027432,20220622,2022-06-22,PRD-15,CC-101,224.0,14242.88,5807.17,3190405.26,1300807.12,1889598.14,Supermercados
TRX-90059976,20210601,2021-06-01,PRD-29,CC-101,208.0,4603.0,2005.09,957423.51,417058.73,540364.78,Canal Horeca
TRX-90026906,20251010,2025-10-10,PRD-14,CC-101,258.0,93899.23,46232.69,24226002.08,11928033.1,12297968.98,Canal Horeca
TRX-90020001,20210524,2021-05-24,PRD-12,CC-101,22.0,3988.94,1804.23,87756.65,39692.96,48063.69,Canal Horeca
TRX-90072296,20240809,2024-08-09,PRD-35,CC-202,179.0,192253.12,83644.93,34413308.69,14972443.05,19440865.64,Supermercados
TRX-90002427,20221104,2022-11-04,PRD-01,CC-202,229.0,9995.6,4884.21,2288992.3,1118483.42,1170508.88,Supermercados
TRX-90040208,20241116,2024-11-16,PRD-21,CC-101,245.0,67360.83,33019.38,16503403.98,8089749.1,8413654.88,Supermercados
TRX-90067938,20220512,2022-05-12,PRD-34,CC-101,255.0,21118.62,9422.4,5385247.32,2402710.92,2982536.4,Distribuidor Mayorista
TRX-90008870,20240602,2024-06-02,PRD-04,CC-202,158.0,123291.15,61233.71,19480002.19,9674926.67,9805075.52,Canal Horeca
TRX-90068533,20230522,2023-05-22,PRD-34,CC-101,211.0,43995.03,19080.67,9282950.85,4026021.41,5256929.44,Supermercados
TRX-90014395,20210222,2021-02-22,PRD-07,CC-101,127.0,8653.01,3232.32,1098932.81,410504.33,688428.48,Distribuidor Mayorista
TRX-90025987,20240415,2024-04-15,PRD-14,CC-202,150.0,55836.75,27891.77,8375512.08,4183765.65,4191746.43,Distribuidor Mayorista
TRX-90078109,20250412,2025-04-12,PRD-36,CC-202,255.0,206530.28,96850.91,52665221.0,24696982.67,27968238.33,Supermercados
TRX-90065039,20211209,2021-12-09,PRD-31,CC-101,137.0,11230.28,4431.06,1538548.22,607054.67,931493.55,Supermercados
TRX-90057816,20240716,2024-07-16,PRD-27,CC-101,160.0,77382.78,38513.57,12381245.28,6162170.86,6219074.42,Distribuidor Mayorista
TRX-90001445,20210802,2021-08-02,PRD-01,CC-101,113.0,5158.02,2396.33,582855.75,270784.8,312070.95,Canal Horeca
TRX-90048078,20240820,2024-08-20,PRD-24,CC-203,51.0,8923.81,42694.39,455114.33,2177413.91,-1722299.58,Exportacion Directa
TRX-90044480,20230915,2023-09-15,PRD-23,CC-202,240.0,18505.76,9299.16,4441381.28,2231798.38,2209582.9,Supermercados
TRX-90073693,20210720,2021-07-20,PRD-36,CC-203,213.0,98.06,5459.88,20886.96,1162954.92,-1142067.96,Exportacion Directa
TRX-90056018,20251020,2025-10-20,PRD-25,CC-203,152.0,6289.82,35698.36,956052.96,5426150.53,-4470097.57,Exportacion Directa
TRX-90030066,20221006,2022-10-06,PRD-16,CC-101,67.0,10080.96,4604.1,675424.56,308474.53,366950.03,Canal Horeca
TRX-90056256,20251214,2025-12-14,PRD-25,CC-101,30.0,75398.59,37661.2,2261957.84,1129836.08,1132121.76,Canal Horeca
TRX-90047906,20240111,2024-01-11,PRD-24,CC-203,94.0,6349.13,26201.1,596818.49,2462903.69,-1866085.2,Exportacion Directa
TRX-90012343,20230319,2023-03-19,PRD-06,CC-203,71.0,871.02,6980.79,61842.55,495635.75,-433793.2,Exportacion Directa
TRX-90071826,20231008,2023-10-08,PRD-35,CC-101,185.0,67107.03,30865.24,12414800.07,5710068.96,6704731.11,Distribuidor Mayorista
TRX-90031291,20240226,2024-02-26,PRD-16,CC-202,207.0,45393.62,21747.18,9396479.83,4501665.5,4894814.33,Supermercados
TRX-90036009,20211207,2021-12-07,PRD-19,CC-101,59.0,14098.96,5560.81,831838.92,328087.66,503751.26,Canal Horeca
TRX-90066693,20210910,2021-09-10,PRD-33,CC-101,106.0,10364.84,3875.59,1098672.72,410812.55,687860.17,Distribuidor Mayorista
TRX-90020888,20220817,2022-08-17,PRD-12,CC-101,55.0,7395.64,3500.72,406760.24,192539.79,214220.45,Distribuidor Mayorista
TRX-90046899,20210814,2021-08-14,PRD-24,CC-203,24.0,780.39,3228.84,18729.41,77492.12,-58762.71,Exportacion Directa
TRX-90051564,20221110,2022-11-10,PRD-25,CC-101,120.0,8923.65,4001.42,1070837.78,480170.17,590667.61,Supermercados
TRX-90003046,20230919,2023-09-19,PRD-01,CC-202,179.0,23164.11,10703.67,4146375.08,1915957.24,2230417.84,Canal Horeca
TRX-90005571,20230905,2023-09-05,PRD-02,CC-203,98.0,2663.71,17423.44,261043.24,1707497.16,-1446453.92,Exportacion Directa
TRX-90047618,20230519,2023-05-19,PRD-24,CC-203,24.0,1711.08,10121.91,41065.8,242925.93,-201860.13,Exportacion Directa
TRX-90050473,20220322,2022-03-22,PRD-25,CC-203,173.0,430.39,2498.42,74457.13,432225.81,-357768.68,Exportacion Directa
TRX-90069968,20250903,2025-09-03,PRD-34,CC-101,116.0,240349.32,115862.12,27880521.03,13440006.18,14440514.85,Canal Horeca
TRX-90066445,20240214,2024-02-14,PRD-32,CC-101,227.0,96910.08,36559.78,21998587.06,8299070.37,13699516.69,Supermercados
TRX-90018215,20250711,2025-07-11,PRD-09,CC-202,171.0,82934.19,42177.89,14181746.36,7212419.47,6969326.89,Supermercados
TRX-90032939,20251212,2025-12-12,PRD-16,CC-202,244.0,91138.68,46919.69,22237837.17,11448405.36,10789431.81,Canal Horeca
TRX-90026252,20240901,2024-09-01,PRD-14,CC-202,181.0,70362.42,33237.32,12735598.56,6015954.66,6719643.9,Supermercados
TRX-90038431,20220805,2022-08-05,PRD-21,CC-202,130.0,8528.44,4042.75,1108696.98,525557.47,583139.51,Canal Horeca
TRX-90038793,20230221,2023-02-21,PRD-21,CC-101,79.0,11432.44,5634.0,903162.38,445085.66,458076.72,Distribuidor Mayorista
TRX-90013528,20241011,2024-10-11,PRD-06,CC-202,126.0,74292.39,37860.95,9360841.34,4770480.32,4590361.02,Distribuidor Mayorista
TRX-90015328,20230807,2023-08-07,PRD-08,CC-101,189.0,84465.89,27398.84,15964053.53,5178380.79,10785672.74,Supermercados
TRX-90032044,20241104,2024-11-04,PRD-16,CC-202,222.0,68061.57,34528.12,15109667.48,7665241.6,7444425.88,Supermercados
TRX-90042550,20211013,2021-10-13,PRD-23,CC-202,259.0,4525.72,2217.89,1172162.72,574433.77,597728.95,Distribuidor Mayorista
TRX-90023490,20220720,2022-07-20,PRD-13,CC-202,69.0,13073.84,4940.75,902095.12,340911.76,561183.36,Canal Horeca
TRX-90057948,20250119,2025-01-19,PRD-27,CC-202,227.0,96334.97,44400.03,21868037.95,10078806.37,11789231.58,Supermercados
TRX-90018227,20250808,2025-08-08,PRD-09,CC-101,229.0,88185.45,45210.55,20194468.51,10353215.56,9841252.95,Supermercados
TRX-90008662,20240121,2024-01-21,PRD-04,CC-101,207.0,87351.6,39561.95,18081780.18,8189322.71,9892457.47,Canal Horeca
TRX-90048251,20241215,2024-12-15,PRD-24,CC-101,164.0,123626.35,49418.44,20274721.32,8104624.14,12170097.18,Canal Horeca
TRX-90043113,20220503,2022-05-03,PRD-23,CC-202,107.0,6728.93,3197.58,719995.69,342141.58,377854.11,Canal Horeca
TRX-90043658,20221114,2022-11-14,PRD-23,CC-202,206.0,9878.08,4418.98,2034884.01,910309.63,1124574.38,Supermercados
TRX-90030756,20230704,2023-07-04,PRD-16,CC-101,106.0,17031.41,8416.69,1805329.32,892168.76,913160.56,Supermercados
TRX-90069619,20250312,2025-03-12,PRD-34,CC-101,240.0,215891.02,104211.69,51813845.88,25010805.86,26803040.02,Canal Horeca
TRX-90017280,20231210,2023-12-10,PRD-09,CC-202,259.0,36182.66,17032.93,9371309.3,4411529.07,4959780.23,Canal Horeca
TRX-90074026,20210916,2021-09-16,PRD-36,CC-202,244.0,13480.81,5881.13,3289317.59,1434995.49,1854322.1,Distribuidor Mayorista
TRX-90067623,20211010,2021-10-10,PRD-34,CC-202,90.0,14491.54,6526.49,1304238.76,587384.28,716854.48,Distribuidor Mayorista
TRX-90065473,20230611,2023-06-11,PRD-31,CC-101,68.0,34472.56,13143.98,2344134.29,893790.64,1450343.65,Canal Horeca
TRX-90044333,20230825,2023-08-25,PRD-23,CC-202,137.0,17304.38,8391.22,2370699.46,1149597.24,1221102.22,Canal Horeca
TRX-90042048,20210427,2021-04-27,PRD-23,CC-101,241.0,4148.1,1788.89,999692.42,431121.49,568570.93,Supermercados
TRX-90069854,20250703,2025-07-03,PRD-34,CC-202,226.0,223866.27,110674.38,50593777.07,25012409.91,25581367.16,Supermercados
TRX-90054113,20240811,2024-08-11,PRD-25,CC-203,223.0,3584.96,26409.98,799447.03,5889424.97,-5089977.94,Exportacion Directa
TRX-90063538,20250726,2025-07-26,PRD-29,CC-101,156.0,78293.19,37997.93,12213737.89,5927676.51,6286061.38,Canal Horeca
TRX-90027998,20240607,2024-06-07,PRD-15,CC-101,40.0,119972.65,47416.28,4798906.13,1896651.25,2902254.88,Canal Horeca
TRX-90070460,20210806,2021-08-06,PRD-35,CC-101,135.0,14584.44,6316.29,1968899.5,852698.62,1116200.88,Canal Horeca
TRX-90058272,20210512,2021-05-12,PRD-28,CC-202,243.0,10697.06,4268.31,2599386.14,1037199.05,1562187.09,Supermercados
TRX-90010494,20240724,2024-07-24,PRD-05,CC-202,96.0,242479.72,97488.18,23278052.93,9358865.68,13919187.25,Supermercados
TRX-90041936,20210312,2021-03-12,PRD-23,CC-202,207.0,4023.67,1763.11,832899.8,364962.75,467937.05,Canal Horeca
TRX-90063903,20251114,2025-11-14,PRD-29,CC-202,113.0,85697.29,40643.38,9683793.84,4592702.07,5091091.77,Supermercados
TRX-90069159,20240611,2024-06-11,PRD-34,CC-202,33.0,175695.47,77592.31,5797950.48,2560546.29,3237404.19,Canal Horeca
TRX-90070585,20211003,2021-10-03,PRD-35,CC-101,207.0,16454.49,6739.1,3406079.57,1394993.43,2011086.14,Distribuidor Mayorista
TRX-90060614,20220209,2022-02-09,PRD-29,CC-203,202.0,490.66,2658.66,99113.58,537049.82,-437936.24,Exportacion Directa
TRX-90008759,20240420,2024-04-20,PRD-04,CC-202,223.0,114966.17,54526.43,25637454.84,12159393.08,13478061.76,Canal Horeca
TRX-90003278,20240106,2024-01-06,PRD-01,CC-101,55.0,39317.85,20231.43,2162481.87,1112728.44,1049753.43,Supermercados
TRX-90043084,20220508,2022-05-08,PRD-23,CC-202,158.0,6551.35,3058.95,1035112.91,483314.58,551798.33,Supermercados
TRX-90022753,20250410,2025-04-10,PRD-12,CC-202,61.0,65189.14,33590.01,3976537.38,2048990.52,1927546.86,Distribuidor Mayorista
TRX-90043306,20220714,2022-07-14,PRD-23,CC-203,253.0,395.03,3431.81,99941.95,868248.9,-768306.95,Exportacion Directa
TRX-90041330,20220913,2022-09-13,PRD-22,CC-202,169.0,15614.85,6544.52,2638909.93,1106023.96,1532885.97,Canal Horeca
TRX-90077635,20241113,2024-11-13,PRD-36,CC-101,142.0,176866.56,82732.79,25115051.8,11748055.59,13366996.21,Canal Horeca
TRX-90032086,20241215,2024-12-15,PRD-16,CC-101,36.0,71168.71,35963.77,2562073.43,1294695.67,1267377.76,Canal Horeca
TRX-90066093,20251008,2025-10-08,PRD-31,CC-202,150.0,186249.27,74510.38,27937390.05,11176556.69,16760833.36,Distribuidor Mayorista
TRX-90035119,20240622,2024-06-22,PRD-18,CC-101,227.0,83339.76,39330.47,18918125.72,8928016.32,9990109.4,Canal Horeca
TRX-90029288,20211222,2021-12-22,PRD-16,CC-101,169.0,5179.57,2696.09,875346.98,455639.29,419707.69,Supermercados
TRX-90060990,20220819,2022-08-19,PRD-29,CC-202,90.0,8360.25,4045.81,752422.87,364123.0,388299.87,Supermercados
TRX-90017534,20240624,2024-06-24,PRD-09,CC-202,73.0,62491.27,29841.67,4561862.91,2178441.81,2383421.1,Supermercados
TRX-90047678,20230725,2023-07-25,PRD-24,CC-202,88.0,29985.73,11470.01,2638744.59,1009360.48,1629384.11,Canal Horeca
TRX-90019778,20210115,2021-01-15,PRD-12,CC-202,147.0,3219.8,1567.86,473310.95,230474.82,242836.13,Supermercados
TRX-90006402,20221110,2022-11-10,PRD-03,CC-203,195.0,3951.47,12890.01,770536.16,2513552.71,-1743016.55,Exportacion Directa
TRX-90011400,20211105,2021-11-05,PRD-06,CC-203,23.0,366.64,2888.78,8432.62,66441.9,-58009.28,Exportacion Directa
TRX-90047078,20211217,2021-12-17,PRD-24,CC-202,231.0,9204.73,3851.78,2126293.23,889762.32,1236530.91,Canal Horeca
TRX-90017063,20230825,2023-08-25,PRD-09,CC-202,179.0,19398.73,9866.18,3472372.31,1766045.64,1706326.67,Supermercados
TRX-90042593,20211022,2021-10-22,PRD-23,CC-202,245.0,4539.35,2204.72,1112140.78,540155.29,571985.49,Supermercados
TRX-90003743,20240821,2024-08-21,PRD-01,CC-202,256.0,65466.92,32281.24,16759531.45,8263998.18,8495533.27,Supermercados
TRX-90014158,20250910,2025-09-10,PRD-06,CC-101,136.0,94846.09,48005.38,12899068.38,6528732.06,6370336.32,Supermercados
TRX-90045219,20240724,2024-07-24,PRD-23,CC-202,84.0,53274.37,26034.12,4475046.71,2186865.87,2288180.84,Distribuidor Mayorista
TRX-90008958,20240704,2024-07-04,PRD-04,CC-202,41.0,125237.13,64970.42,5134722.49,2663787.41,2470935.08,Canal Horeca
TRX-90057381,20220812,2022-08-12,PRD-27,CC-202,28.0,11665.82,5498.67,326642.93,153962.74,172680.19,Distribuidor Mayorista
TRX-90050171,20211204,2021-12-04,PRD-25,CC-101,107.0,4418.59,2163.91,472789.37,231538.01,241251.36,Distribuidor Mayorista
TRX-90078017,20250327,2025-03-27,PRD-36,CC-202,224.0,200269.52,90057.05,44860371.74,20172779.05,24687592.69,Distribuidor Mayorista
TRX-90017311,20240122,2024-01-22,PRD-09,CC-202,128.0,42239.04,21502.74,5406596.73,2752350.72,2654246.01,Supermercados
TRX-90027584,20221112,2022-11-12,PRD-15,CC-101,39.0,20143.41,7677.87,785592.8,299437.12,486155.68,Canal Horeca
TRX-90009587,20250617,2025-06-17,PRD-04,CC-101,192.0,171376.8,83111.3,32904346.12,15957370.45,16946975.67,Canal Horeca
TRX-90016992,20230719,2023-07-19,PRD-09,CC-101,253.0,18952.01,8919.82,4794858.01,2256714.22,2538143.79,Supermercados
TRX-90062513,20240519,2024-05-19,PRD-29,CC-202,200.0,52526.06,26152.79,10505212.52,5230557.25,5274655.27,Supermercados
TRX-90020838,20220707,2022-07-07,PRD-12,CC-202,93.0,7068.54,3328.09,657374.6,309511.91,347862.69,Supermercados
TRX-90013091,20240409,2024-04-09,PRD-06,CC-101,127.0,61863.37,28716.55,7856648.37,3647002.04,4209646.33,Supermercados
TRX-90024404,20210903,2021-09-03,PRD-14,CC-202,228.0,5663.49,2452.85,1291274.96,559248.74,732026.22,Supermercados
TRX-90057290,20220314,2022-03-14,PRD-27,CC-202,230.0,8673.43,3930.73,1994888.92,904067.45,1090821.47,Distribuidor Mayorista
TRX-90041787,20210123,2021-01-23,PRD-23,CC-203,191.0,273.09,1633.61,52160.05,312018.88,-259858.83,Exportacion Directa
TRX-90050449,20220318,2022-03-18,PRD-25,CC-202,28.0,5399.47,2521.67,151185.28,70606.71,80578.57,Supermercados
TRX-90009523,20250503,2025-05-03,PRD-04,CC-101,21.0,169106.81,83162.36,3551243.03,1746409.48,1804833.55,Supermercados
TRX-90068508,20230425,2023-04-25,PRD-34,CC-101,237.0,38013.26,18514.77,9009143.18,4388000.09,4621143.09,Canal Horeca
TRX-90005869,20240912,2024-09-12,PRD-02,CC-203,122.0,6977.47,50034.94,851251.59,6104262.78,-5253011.19,Exportacion Directa
TRX-90005684,20240217,2024-02-17,PRD-02,CC-202,39.0,87931.85,35424.13,3429342.0,1381541.06,2047800.94,Supermercados
TRX-90031210,20240126,2024-01-26,PRD-16,CC-101,25.0,41975.07,19844.18,1049376.82,496104.53,553272.29,Canal Horeca
TRX-90067710,20211208,2021-12-08,PRD-34,CC-101,256.0,16046.84,7381.74,4107990.25,1889725.78,2218264.47,Supermercados
TRX-90042045,20210420,2021-04-20,PRD-23,CC-202,222.0,4185.58,1840.37,929199.41,408562.99,520636.42,Canal Horeca
TRX-90033222,20220622,2022-06-22,PRD-17,CC-202,111.0,14884.69,5476.18,1652200.72,607855.7,1044345.02,Distribuidor Mayorista
TRX-90021806,20231108,2023-11-08,PRD-12,CC-101,45.0,21637.42,10715.84,973684.07,482212.83,491471.24,Canal Horeca
TRX-90077748,20241213,2024-12-13,PRD-36,CC-202,195.0,185637.55,80973.55,36199322.16,15789843.13,20409479.03,Distribuidor Mayorista
TRX-90038953,20230506,2023-05-06,PRD-21,CC-101,251.0,15112.56,6985.56,3793251.69,1753374.6,2039877.09,Supermercados
TRX-90065063,20220101,2022-01-01,PRD-31,CC-101,151.0,12006.72,4633.23,1813014.02,699618.08,1113395.94,Canal Horeca
TRX-90032390,20250513,2025-05-13,PRD-16,CC-202,126.0,87419.11,39693.47,11014807.61,5001377.34,6013430.27,Supermercados
TRX-90001595,20211017,2021-10-17,PRD-01,CC-202,145.0,5539.95,2634.92,803292.05,382064.11,421227.94,Canal Horeca
TRX-90002801,20230512,2023-05-12,PRD-01,CC-101,160.0,15396.53,7760.17,2463445.34,1241626.86,1221818.48,Supermercados
TRX-90002902,20230711,2023-07-11,PRD-01,CC-202,246.0,17486.29,9153.92,4301626.18,2251865.08,2049761.1,Canal Horeca
TRX-90026144,20240710,2024-07-10,PRD-14,CC-101,26.0,62253.82,30373.14,1618599.27,789701.71,828897.56,Canal Horeca
TRX-90014890,20240121,2024-01-21,PRD-07,CC-203,81.0,7379.16,33888.72,597711.66,2744985.96,-2147274.3,Exportacion Directa
TRX-90025832,20231225,2023-12-25,PRD-14,CC-101,84.0,32665.06,16732.72,2743865.05,1405548.61,1338316.44,Canal Horeca
TRX-90030741,20230719,2023-07-19,PRD-16,CC-101,125.0,17404.14,8469.9,2175518.05,1058737.59,1116780.46,Canal Horeca
TRX-90049327,20210621,2021-06-21,PRD-25,CC-203,62.0,454.7,1829.99,28191.2,113459.28,-85268.08,Exportacion Directa
TRX-90010603,20250304,2025-03-04,PRD-05,CC-202,232.0,317329.03,120818.48,73620336.04,28029888.02,45590448.02,Distribuidor Mayorista
TRX-90035672,20251009,2025-10-09,PRD-18,CC-101,258.0,117710.91,57947.16,30369415.17,14950366.88,15419048.29,Supermercados
TRX-90028244,20250425,2025-04-25,PRD-15,CC-101,237.0,154052.21,65663.3,36510374.44,15562202.88,20948171.56,Supermercados
TRX-90039656,20240309,2024-03-09,PRD-21,CC-101,225.0,48726.29,22889.84,10963414.6,5150214.25,5813200.35,Supermercados
TRX-90016884,20230512,2023-05-12,PRD-09,CC-101,176.0,15745.77,7718.05,2771255.34,1358376.72,1412878.62,Canal Horeca
TRX-90027761,20230826,2023-08-26,PRD-15,CC-203,101.0,2938.62,15041.45,296800.23,1519186.85,-1222386.62,Exportacion Directa
TRX-90012290,20230217,2023-02-17,PRD-06,CC-203,154.0,753.19,6708.87,115990.79,1033165.75,-917174.96,Exportacion Directa
TRX-90075380,20221112,2022-11-12,PRD-36,CC-101,187.0,25709.86,11852.93,4807744.42,2216497.17,2591247.25,Canal Horeca
TRX-90072637,20250204,2025-02-04,PRD-35,CC-202,100.0,209505.5,101158.09,20950550.44,10115808.51,10834741.93,Canal Horeca
TRX-90007432,20220414,2022-04-14,PRD-04,CC-101,233.0,13485.37,6733.47,3142090.37,1568898.6,1573191.77,Canal Horeca
TRX-90072729,20250511,2025-05-11,PRD-35,CC-101,118.0,232294.18,109304.79,27410713.74,12897965.36,14512748.38,Distribuidor Mayorista
TRX-90054983,20250208,2025-02-08,PRD-25,CC-101,162.0,59585.52,29513.51,9652854.76,4781189.09,4871665.67,Distribuidor Mayorista
TRX-90066409,20231022,2023-10-22,PRD-32,CC-202,188.0,51194.15,18669.68,9624499.8,3509900.58,6114599.22,Distribuidor Mayorista
TRX-90005109,20220410,2022-04-10,PRD-02,CC-202,126.0,13891.03,5200.47,1750270.0,655258.91,1095011.09,Supermercados
TRX-90053778,20240510,2024-05-10,PRD-25,CC-202,38.0,48020.89,22723.52,1824793.72,863493.95,961299.77,Canal Horeca
TRX-90019219,20240808,2024-08-08,PRD-10,CC-101,169.0,143914.7,51969.02,24321584.49,8782764.03,15538820.46,Supermercados
TRX-90026738,20250812,2025-08-12,PRD-14,CC-101,135.0,89477.13,43669.98,12079412.41,5895447.17,6183965.24,Distribuidor Mayorista
TRX-90002148,20220726,2022-07-26,PRD-01,CC-101,232.0,8141.54,4026.94,1888836.16,934250.41,954585.75,Supermercados
TRX-90069795,20250706,2025-07-06,PRD-34,CC-101,93.0,239087.24,113610.01,22235113.5,10565730.95,11669382.55,Supermercados
TRX-90077570,20241012,2024-10-12,PRD-36,CC-101,243.0,166386.1,81254.73,40431823.2,19744900.6,20686922.6,Supermercados
TRX-90001219,20210513,2021-05-13,PRD-01,CC-202,21.0,4904.61,2306.97,102996.84,48446.28,54550.56,Distribuidor Mayorista
TRX-90068721,20230802,2023-08-02,PRD-34,CC-202,98.0,56284.62,25229.89,5515892.9,2472529.41,3043363.49,Supermercados
TRX-90005916,20241016,2024-10-16,PRD-02,CC-101,165.0,133912.15,52626.21,22095504.37,8683324.48,13412179.89,Supermercados
TRX-90031765,20240806,2024-08-06,PRD-16,CC-101,231.0,64508.24,32233.32,14901402.42,7445896.81,7455505.61,Canal Horeca
TRX-90038005,20220212,2022-02-12,PRD-21,CC-101,154.0,5803.41,2806.89,893725.05,432260.31,461464.74,Supermercados
TRX-90078599,20250921,2025-09-21,PRD-36,CC-101,58.0,214581.39,107937.23,12445720.62,6260359.41,6185361.21,Distribuidor Mayorista
TRX-90040041,20240918,2024-09-18,PRD-21,CC-202,211.0,62558.54,31410.1,13199850.99,6627531.0,6572319.99,Distribuidor Mayorista
TRX-90063384,20250527,2025-05-27,PRD-29,CC-202,23.0,78476.64,36905.73,1804962.67,848831.7,956130.97,Supermercados
TRX-90027715,20230613,2023-06-13,PRD-15,CC-101,151.0,32525.05,12716.82,4911282.38,1920239.76,2991042.62,Supermercados
TRX-90031818,20240911,2024-09-11,PRD-16,CC-202,157.0,65688.21,32284.27,10313049.01,5068630.65,5244418.36,Supermercados
TRX-90074512,20220204,2022-02-04,PRD-36,CC-101,114.0,15252.0,6803.9,1738727.59,775644.95,963082.64,Distribuidor Mayorista
TRX-90059244,20241007,2024-10-07,PRD-28,CC-101,253.0,169488.73,64234.45,42880648.88,16251316.02,26629332.86,Canal Horeca
TRX-90010181,20220413,2022-04-13,PRD-05,CC-202,208.0,25394.86,10319.03,5282130.91,2146358.84,3135772.07,Supermercados
TRX-90047019,20211106,2021-11-06,PRD-24,CC-202,207.0,8788.36,3554.75,1819190.82,735833.8,1083357.02,Distribuidor Mayorista
TRX-90042161,20210623,2021-06-23,PRD-23,CC-203,189.0,504.66,1996.16,95379.93,377273.73,-281893.8,Exportacion Directa
TRX-90002033,20220612,2022-06-12,PRD-01,CC-101,165.0,8260.51,3745.51,1362983.84,618008.94,744974.9,Canal Horeca
TRX-90001430,20210819,2021-08-19,PRD-01,CC-101,242.0,5219.35,2328.3,1263081.99,563448.45,699633.54,Distribuidor Mayorista
TRX-90034136,20220127,2022-01-27,PRD-18,CC-202,159.0,7511.07,3607.39,1194259.7,573575.72,620683.98,Canal Horeca
TRX-90015229,20210710,2021-07-10,PRD-08,CC-202,105.0,20318.94,6556.29,2133488.89,688409.94,1445078.95,Supermercados
TRX-90048831,20210206,2021-02-06,PRD-25,CC-101,73.0,3416.62,1558.47,249413.19,113768.48,135644.71,Supermercados
TRX-90068789,20230921,2023-09-21,PRD-34,CC-101,79.0,62565.89,28040.04,4942705.55,2215162.82,2727542.73,Supermercados
TRX-90029838,20220803,2022-08-03,PRD-16,CC-101,126.0,8835.68,4315.58,1113295.96,543762.86,569533.1,Canal Horeca
